candidate_id,ticker,trade_count,trade_share,avg_realized_return,avg_realized_excess_return,median_realized_return,realized_win_rate,worst_realized_return,best_realized_return,stop_hit_rate,target_1_hit_rate,target_2_hit_rate,time_exit_rate,avg_holding_days,total_contribution_to_realized_return,total_contribution_to_realized_excess_return
2,SOFI,1,0.030303030303030304,-0.0569438580254954,-0.06137648101904547,-0.0569438580254954,0.0,-0.0569438580254954,-0.0569438580254954,1.0,0.0,0.0,0.0,2.0,-0.0569438580254954,-0.06137648101904547
3,ACHR,4,0.19047619047619047,-0.022545109869178515,-0.028908928751869234,-0.10927063804237208,0.25,-0.12245687804554872,0.2508177146535788,0.75,0.25,0.0,0.0,1.75,-0.09018043947671406,-0.11563571500747694
3,RKLB,4,0.19047619047619047,-0.10425823634294026,-0.10539626225566998,-0.10376978477413307,0.0,-0.1260153176833173,-0.08347805814017761,1.0,0.0,0.0,0.0,4.25,-0.41703294537176105,-0.4215850490226799
3,PATH,3,0.14285714285714285,-0.07166263265177604,-0.06633448140436086,-0.07103008948800504,0.0,-0.07384887566787413,-0.07010893279944896,1.0,0.0,0.0,0.0,5.333333333333333,-0.21498789795532813,-0.19900344421308258
3,NVAX,2,0.09523809523809523,-0.12818870511981711,-0.14026350682489913,-0.12818870511981711,0.0,-0.13844028760567428,-0.11793712263395995,1.0,0.0,0.0,0.0,1.5,-0.25637741023963423,-0.28052701364979826
3,SMR,2,0.09523809523809523,0.07548732830476818,0.06953612934155518,0.07548732830476818,0.5,-0.12534112869295233,0.2763157853024887,0.5,0.5,0.0,0.0,10.0,0.15097465660953635,0.13907225868311035
3,BBAI,1,0.047619047619047616,0.27355810058129415,0.27543934394638103,0.27355810058129415,1.0,0.27355810058129415,0.27355810058129415,0.0,1.0,0.0,0.0,3.0,0.27355810058129415,0.27543934394638103
3,F,1,0.047619047619047616,-0.0344097720358808,-0.017364384549907186,-0.0344097720358808,0.0,-0.0344097720358808,-0.0344097720358808,1.0,0.0,0.0,0.0,2.0,-0.0344097720358808,-0.017364384549907186
3,IREN,1,0.047619047619047616,0.22047750424405743,0.21179867610811876,0.22047750424405743,1.0,0.22047750424405743,0.22047750424405743,0.0,1.0,0.0,0.0,11.0,0.22047750424405743,0.21179867610811876
3,JOBY,1,0.047619047619047616,0.1783947777826258,0.16755243596425906,0.1783947777826258,1.0,0.1783947777826258,0.1783947777826258,0.0,1.0,0.0,0.0,13.0,0.1783947777826258,0.16755243596425906
3,RIVN,1,0.047619047619047616,-0.07303796113176464,-0.057182449862758444,-0.07303796113176464,0.0,-0.07303796113176464,-0.07303796113176464,1.0,0.0,0.0,0.0,3.0,-0.07303796113176464,-0.057182449862758444
3,SOFI,1,0.047619047619047616,-0.0569438580254954,-0.06137648101904547,-0.0569438580254954,0.0,-0.0569438580254954,-0.0569438580254954,1.0,0.0,0.0,0.0,2.0,-0.0569438580254954,-0.06137648101904547
4,RKLB,3,0.23076923076923078,-0.09700587589614791,-0.0991157731718167,-0.10224399599894851,0.0,-0.10529557354931762,-0.08347805814017761,1.0,0.0,0.0,0.0,4.333333333333333,-0.29101762768844375,-0.2973473195154501
4,ACHR,2,0.15384615384615385,0.07648967925889993,0.0676195965031946,0.07648967925889993,0.5,-0.09783835613577896,0.2508177146535788,0.5,0.5,0.0,0.0,2.0,0.15297935851779987,0.1352391930063892
4,NVAX,2,0.15384615384615385,-0.12818870511981711,-0.14026350682489913,-0.12818870511981711,0.0,-0.13844028760567428,-0.11793712263395995,1.0,0.0,0.0,0.0,1.5,-0.25637741023963423,-0.28052701364979826
4,PATH,2,0.15384615384615385,-0.07197890423366154,-0.06500403416467732,-0.07197890423366154,0.0,-0.07384887566787413,-0.07010893279944896,1.0,0.0,0.0,0.0,6.0,-0.1439578084673231,-0.13000806832935463
4,BBAI,1,0.07692307692307693,0.27355810058129415,0.27543934394638103,0.27355810058129415,1.0,0.27355810058129415,0.27355810058129415,0.0,1.0,0.0,0.0,3.0,0.27355810058129415,0.27543934394638103
4,JOBY,1,0.07692307692307693,0.1783947777826258,0.16755243596425906,0.1783947777826258,1.0,0.1783947777826258,0.1783947777826258,0.0,1.0,0.0,0.0,13.0,0.1783947777826258,0.16755243596425906
4,RIVN,1,0.07692307692307693,-0.07303796113176464,-0.057182449862758444,-0.07303796113176464,0.0,-0.07303796113176464,-0.07303796113176464,1.0,0.0,0.0,0.0,3.0,-0.07303796113176464,-0.057182449862758444
4,SMR,1,0.07692307692307693,0.2763157853024887,0.2553568840041047,0.2763157853024887,1.0,0.2763157853024887,0.2763157853024887,0.0,1.0,0.0,0.0,17.0,0.2763157853024887,0.2553568840041047
5,NVAX,2,0.3333333333333333,-0.12818870511981711,-0.14026350682489913,-0.12818870511981711,0.0,-0.13844028760567428,-0.11793712263395995,1.0,0.0,0.0,0.0,1.5,-0.25637741023963423,-0.28052701364979826
