universe_variant,strategy_name,sample_id,split_name,replay_rounds,universe_size,data_fail_excluded_count,metadata_excluded_count,liquidity_excluded_count,theme_balance_excluded_count,buy_count,no_trade_count,buy_rate,simulated_win_rate,accuracy_1d,accuracy_3d,accuracy_5d,accuracy_10d,accuracy_20d,average_forward_return_1d,average_forward_return_3d,average_forward_return_5d,average_forward_return_10d,average_forward_return_20d,median_forward_return_1d,median_forward_return_3d,median_forward_return_5d,median_forward_return_10d,median_forward_return_20d,average_win_dollars,average_loss_dollars,profit_factor,ending_account_value,max_drawdown,worst_trade_loss_percent,stopped_out_but_20d_positive_rate,top_profit_ticker_contribution_share,top_loss_ticker_contribution_share,top_profit_theme_contribution_share,top_loss_theme_contribution_share,median_ending_value_excluding_best_trade,executed_winner_count,executed_loser_count,winner_dollars,loser_dollars
liquidity_and_price_clean,candidate34_frozen_baseline,8,calibration,100,27,21,19,0,0,33,67,0.33,0.42424242424242425,0.45454545454545453,0.5454545454545454,0.5151515151515151,0.45454545454545453,0.5151515151515151,0.0065687473321711185,0.009754783508991734,-0.004400650426868432,0.004995174842116212,0.05067390042994424,-0.004981315464904323,0.013825866860887492,0.01577013453874132,-0.03487068702416185,0.003767839889658342,12.816436547756208,-8.172516897782337,1.1555424364289741,124.15229061072252,-0.44633381089818813,-0.1493360288268038,0.09090909090909091,0.22361996859072653,0.14514581526855241,0.28504032161889736,0.2636614444421564,100.07864641298602,14,19,179.4301116685869,155.2778210578644
liquidity_and_price_clean,candidate35_trend_quality_frozen,8,calibration,100,27,21,19,0,0,82,18,0.82,0.47619047619047616,0.45121951219512196,0.4878048780487805,0.5609756097560976,0.5365853658536586,0.5609756097560976,0.0007454163470835707,0.006477387826830375,0.017693900045148418,0.018477018095142513,0.045246395997934466,-0.0028376690460940046,-0.00037965940865242187,0.016107427369012828,0.007920707847226982,0.018885451516614027,10.51360202133997,-8.49797770659953,1.1247170031968157,123.31653088160975,-0.32846712596324734,-0.1140869726764276,0.11904761904761904,0.20949323095404138,0.16807763743142037,0.3742922378033993,0.515382864104092,102.18274770464265,20,22,210.2720404267994,186.95550954518967
liquidity_and_price_clean,candidate34_frozen_baseline,9,calibration,100,27,21,19,0,0,30,70,0.3,0.3333333333333333,0.5666666666666667,0.5333333333333333,0.43333333333333335,0.43333333333333335,0.43333333333333335,-0.009127824847581224,-0.023561891482495174,-0.033283092985254926,-0.0032042558442585004,0.021098193419038482,0.006861738347759938,0.0013724701470082534,-0.013632451018595282,-0.027061242043923295,-0.03932076644204402,22.465574301842302,-9.531237948131544,1.1785234207822048,134.03098405579215,-0.4268826325289824,-0.1939223820627446,0.16666666666666666,0.2264691314207548,0.15798580256510442,0.4437572082651689,0.33094975300814977,94.33926045513206,10,20,224.65574301842304,190.6247589626309
liquidity_and_price_clean,candidate35_trend_quality_frozen,9,calibration,100,27,21,19,0,0,82,18,0.82,0.45454545454545453,0.573170731707317,0.5853658536585366,0.6463414634146342,0.573170731707317,0.573170731707317,0.007356184765830429,0.007514441831497262,0.012112425875138829,0.008656197070284961,0.0287968611769481,0.006572476650199666,0.008877337017236475,0.024567737099621123,0.023005609707599906,0.013845638300704066,11.339592413759245,-8.765628109778666,1.0780357353122956,116.41677364049696,-0.4447957921029788,-0.11191749652148568,0.22727272727272727,0.3345183420866396,0.17559552977052112,0.3345183420866396,0.4411973798721622,94.45294888060485,20,24,226.79184827518492,210.37507463468796
liquidity_and_price_clean,candidate34_frozen_baseline,10,validation,100,27,21,19,0,0,30,70,0.3,0.23333333333333334,0.4666666666666667,0.3333333333333333,0.3,0.36666666666666664,0.4,0.012693091859826847,-0.020194784367641112,-0.025541328296931082,-0.049184733926428165,-0.08117511320551872,-0.0015227450618352512,-0.027210627667929144,-0.019735350224161174,-0.03957588124299566,-0.11749354014920471,14.92724383761932,-7.586837428560901,0.5988100119750563,29.993446006434542,-0.7747957315111272,-0.21055288955040896,0.23333333333333334,0.21305934649133662,0.2598005813758601,0.42315824921081147,0.3211968374593922,7.730724287714509,7,23,104.49070686333525,174.4972608569007
liquidity_and_price_clean,candidate35_trend_quality_frozen,10,validation,100,27,21,19,0,0,83,17,0.83,0.43478260869565216,0.4939759036144578,0.4939759036144578,0.5301204819277109,0.5542168674698795,0.5783132530120482,0.00393100603848252,0.0014989403109211398,0.012256577440274584,0.03310071117060247,0.057128030480387816,-0.0009094450581287328,-0.0024413690516659203,0.011485422183062699,0.02317159196966201,0.03183082952469274,11.469338268613823,-7.321058170093276,1.2050946316714355,139.0392529498513,-0.38927196932695185,-0.11166939249651041,0.17391304347826086,0.2307250902545995,0.18846417730881657,0.29848346056609176,0.33217141688143453,111.1275509322034,20,26,229.38676537227647,190.34751242242518
liquidity_and_price_clean,candidate34_frozen_baseline,11,validation,100,27,21,19,0,0,24,76,0.24,0.375,0.4583333333333333,0.5,0.3333333333333333,0.4583333333333333,0.4166666666666667,0.0074474151790064795,0.009997903289050772,-0.019101780047725073,-0.05402106258982966,-0.034350130440731964,-0.011979584210673633,-0.001665192238290314,-0.045896832043015034,-0.1215588088790292,-0.048082225126798106,17.82555615787659,-10.227765764470314,1.045715549321622,107.01351895383459,-0.4641769847114162,-0.15801764012762093,0.125,0.1856396906872648,0.22100063052845162,0.2353449508229394,0.4950959548450116,77.23134237054448,9,15,160.4300054208893,153.4164864670547
liquidity_and_price_clean,candidate35_trend_quality_frozen,11,validation,100,27,21,19,0,0,85,15,0.85,0.38095238095238093,0.5647058823529412,0.49411764705882355,0.5647058823529412,0.5764705882352941,0.5764705882352941,-0.0006273581256359828,0.009592908678963438,0.018351430563090673,0.040773636399659904,0.05352581702896475,0.0015504231283032244,0.0,0.009357182382027096,0.024031040990993402,0.023209842634789757,10.037474636690968,-6.53010504590023,0.9459124202926759,90.81686299364948,-0.30722554183414896,-0.11663445816572902,0.09523809523809523,0.2592136940438187,0.12764859265939404,0.39959479371927503,0.4505376157174693,72.89103883920437,16,26,160.59959418705546,169.782731193406
liquidity_and_price_clean,candidate34_frozen_baseline,12,validation,100,27,21,19,0,0,32,68,0.32,0.34375,0.4375,0.46875,0.5625,0.4375,0.53125,-0.004884829925974395,0.011744856562795523,-0.0007276392508615108,-0.00826556986114382,0.04484862272060754,-0.012892579990589181,-0.0017202128162031594,0.013548534839752713,-0.020621476507138192,0.02875718889054424,19.97564964689529,-9.864627750250751,1.0607025215989658,112.57496336058247,-0.5012089343727386,-0.18398812316614865,0.21875,0.15311252048292565,0.2649726697419341,0.25734375416134947,0.4037352502581772,80.6732981395044,11,21,219.7321461158482,207.15718275526575
liquidity_and_price_clean,candidate35_trend_quality_frozen,12,validation,100,27,21,19,0,0,82,18,0.82,0.44680851063829785,0.5121951219512195,0.5365853658536586,0.5975609756097561,0.5609756097560976,0.5609756097560976,0.003549645172465157,0.014476098944018825,0.02109659999016348,0.036100464307598744,0.03850421098235687,0.0029022337091786365,0.004729341019129363,0.01709620775444709,0.006303624697832855,0.0347788413298139,13.589443000897264,-8.944157468161727,1.2271797110816833,152.83020884663767,-0.4981156041576823,-0.10494249197804606,0.14893617021276595,0.28148873491362886,0.18530572720261942,0.2844284324223471,0.31289404508213886,117.94146137305717,21,26,285.37830301884253,232.5480941722049
liquidity_and_price_clean,candidate34_frozen_baseline,13,validation,100,27,21,19,0,0,33,67,0.33,0.42424242424242425,0.5454545454545454,0.45454545454545453,0.2727272727272727,0.45454545454545453,0.42424242424242425,0.01726032446329344,0.00838594998657895,-0.013048544222301714,0.013831070322655202,0.016274966261162413,0.002343729103450043,-0.02111429437606205,-0.03101360356509708,-0.03679371943440979,-0.029438388622112566,21.079749551899592,-10.887898724824849,1.426578941520387,188.2464179549222,-0.3082017298362446,-0.13447051647991154,0.15151515151515152,0.26160188914583155,0.16336885365754739,0.2723167189474001,0.48383221743885174,152.13595165831745,14,19,295.1164937265943,206.87007577167213
liquidity_and_price_clean,candidate35_trend_quality_frozen,13,validation,100,27,21,19,0,0,80,20,0.8,0.37209302325581395,0.5875,0.5375,0.4625,0.6,0.5,0.007631465135792834,0.017111468636027367,0.0032412274381194623,0.015389225156552286,0.02569576781671389,0.005479909391834292,0.0037491503775709534,-0.005179823599974209,0.015415335485279624,0.006542310227732828,16.621270810655197,-10.480327627065945,0.9398219514085207,82.97148703970271,-0.628585460451586,-0.1092503221177341,0.20930232558139536,0.21776495323371595,0.23050597533393702,0.21776495323371595,0.4602004318670715,55.06657819148512,16,27,265.94033297048315,282.9688459307805
liquidity_and_price_clean,candidate34_frozen_baseline,14,validation,100,27,21,19,0,0,33,67,0.33,0.42424242424242425,0.48484848484848486,0.5151515151515151,0.48484848484848486,0.45454545454545453,0.5151515151515151,0.010151486177808138,0.002502488609102334,-0.009716055833862147,0.0033725020374889086,0.03663415249245762,-0.00445634487922375,0.011207989487016956,-0.00723238284405181,-0.03487068702416185,0.003767839889658342,12.870778752881664,-8.356564549395902,1.1348840371651565,121.41617610182116,-0.4173669134647461,-0.14864724698852855,0.09090909090909091,0.22267581420530638,0.1836086433428109,0.28383684202190934,0.31700152860121816,97.34253190408467,14,19,180.1909025403433,158.77472643852212
liquidity_and_price_clean,candidate35_trend_quality_frozen,14,validation,100,27,21,19,0,0,81,19,0.81,0.525,0.4691358024691358,0.5185185185185185,0.5432098765432098,0.5432098765432098,0.5555555555555556,0.0023549991589465235,0.008655998212112756,0.015122098766759177,0.014310260449790082,0.03747350450032055,-0.0016943796686332835,0.0029498397039422475,0.011950286763301454,0.017509757767645073,0.014426695465651562,21.578502832412738,-16.08500038332686,1.4827431529261885,247.5335521974571,-0.3802061502276678,-0.11398518914331222,0.1,0.24088552946123828,0.1376480274860134,0.33062407657634146,0.53174349680723,194.69909425503943,21,19,453.1485594806675,305.6150072832104
liquidity_and_price_clean,candidate34_frozen_baseline,15,validation,100,27,21,19,0,0,33,67,0.33,0.30303030303030304,0.5454545454545454,0.5151515151515151,0.45454545454545453,0.3939393939393939,0.42424242424242425,-0.008734650801206013,-0.019844545264307605,-0.03087381044129204,-0.008200003656393876,0.02090063121515261,0.00606064867966194,0.0010712617933552604,-0.01009317649734831,-0.027308592573261348,-0.03232320274288303,17.153944282559003,-7.892726300873363,0.9449506241925031,90.00673790550263,-0.4728263605785211,-0.1895984483516482,0.18181818181818182,0.2293521777288487,0.1564778482474684,0.4600334644204361,0.29107877420659245,57.5316913231444,10,23,171.53944282559002,181.53270492008735
liquidity_and_price_clean,candidate35_trend_quality_frozen,15,validation,100,27,21,19,0,0,84,16,0.84,0.5227272727272727,0.5714285714285714,0.5714285714285714,0.6547619047619048,0.5833333333333334,0.5833333333333334,0.007165609949539537,0.007347307773310462,0.018319490061118205,0.013383442887404316,0.03463289391751589,0.006328328277330986,0.012144990822699597,0.024567737099621123,0.017407521901885104,0.01967574585094989,18.794982123771824,-14.185502750124225,1.4511280131466358,234.3890310941433,-0.35661595034357185,-0.11911074584912638,0.20454545454545456,0.1945370335573739,0.16724032575041056,0.5166502842950313,0.5645095266660283,190.21737065179096,23,21,432.28458884675194,297.8955577526087
liquidity_and_price_clean,candidate34_frozen_baseline,16,validation,100,27,21,19,0,0,29,71,0.29,0.27586206896551724,0.4827586206896552,0.41379310344827586,0.3103448275862069,0.3793103448275862,0.4827586206896552,0.018298747483516887,-0.007355553471733824,-0.01782074354280468,-0.03607952636499476,-0.0386875752652805,-0.0014429656987560158,-0.005768254436911091,-0.020723478727817213,-0.033631523505132876,-0.05388070201195305,14.575230270138817,-7.630806447878978,0.7276385153081604,56.35490675565201,-0.6672399085514293,-0.18773756366644975,0.27586206896551724,0.19092941677507366,0.23320208391193945,0.37920588350563955,0.2876976412422742,34.092185036931966,8,21,116.60184216111054,160.24693540545854
liquidity_and_price_clean,candidate35_trend_quality_frozen,16,validation,100,27,21,19,0,0,84,16,0.84,0.4666666666666667,0.5119047619047619,0.5119047619047619,0.5476190476190477,0.5476190476190477,0.5714285714285714,0.0044459207762310915,0.0036826960339879844,0.014044311345992985,0.0312631859249853,0.0540629688180955,0.0017491505423201659,0.002699281599816139,0.014728028541091343,0.029179703425549208,0.030283255353794947,12.518707350445451,-8.041894142780974,1.362100611766049,169.8873949326111,-0.4566692367121945,-0.11212847633995039,0.17777777777777778,0.20191362085812564,0.174582232807546,0.4081232292924477,0.3177391203220009,138.48673016275725,21,24,262.8928543593545,193.00545942674336
liquidity_and_price_clean,candidate34_frozen_baseline,17,validation,100,27,21,19,0,0,25,75,0.25,0.36,0.44,0.48,0.32,0.44,0.4,0.004303171440796474,0.0018146113585562817,-0.026801183359249987,-0.05638582836390543,-0.053538677771278846,-0.015042009736681572,-0.011653772834995246,-0.05671636543605196,-0.11981569621884991,-0.0654424411797736,17.55574600365807,-10.480990214584118,0.942192190325359,90.30587059957674,-0.4641769847114162,-0.15801764012762093,0.12,0.18849274367418847,0.20218235317296374,0.23896191232732988,0.45293836925996006,60.523694016286626,9,16,158.00171403292262,167.69584343334589
liquidity_and_price_clean,candidate35_trend_quality_frozen,17,validation,100,27,21,19,0,0,86,14,0.86,0.4146341463414634,0.5348837209302325,0.5116279069767442,0.5581395348837209,0.5697674418604651,0.5581395348837209,-0.0027501724786783235,0.008940661710363928,0.013319134504154277,0.036803553977733,0.04434326876605659,0.0009763135538901624,0.003756439358302277,0.008375445440663931,0.018669627429179658,0.02240484301536294,10.702911029182571,-7.252934073749032,1.0452636917120444,107.87906972612694,-0.4090104181313925,-0.11930010011742707,0.07317073170731707,0.2839153988448705,0.1526776558861734,0.37135025234334146,0.4767293571572901,86.36808074079279,17,24,181.94948749610376,174.07041776997676
liquidity_and_price_clean,candidate34_frozen_baseline,18,validation,100,27,21,19,0,0,29,71,0.29,0.3793103448275862,0.4482758620689655,0.4827586206896552,0.5862068965517241,0.4482758620689655,0.5517241379310345,-0.002144711972929536,0.023071166217245608,0.004231885578862165,-0.010638842309546849,0.03055702652216355,-0.01281500380247591,-0.0012407231217379522,0.015448313745959119,-0.018817207976545736,0.03183082952469274,21.48985809811061,-11.65272131740478,1.1270063620539166,126.63945536593067,-0.49185751739240735,-0.18671253545243818,0.20689655172413793,0.15744682595124146,0.29001990544745493,0.24622357127325697,0.4492592126463351,89.42084594133959,11,18,236.3884390792167,209.74898371328604
liquidity_and_price_clean,candidate35_trend_quality_frozen,18,validation,100,27,21,19,0,0,83,17,0.83,0.44680851063829785,0.5542168674698795,0.5542168674698795,0.6024096385542169,0.5542168674698795,0.5662650602409639,0.006542075039721731,0.019714395269030776,0.024044798830977706,0.038166621546627096,0.0451368003268898,0.006178667067959331,0.006042319400583196,0.018917743679526478,0.006178667067959331,0.03183082952469274,12.499914340642043,-8.668344757876538,1.1647073278408178,137.1212374486929,-0.480089895484494,-0.10403582963922688,0.14893617021276595,0.2144647209631781,0.25736449605603834,0.47766633693770183,0.32609116335062327,110.8120364250461,21,26,262.4982011534829,225.37696370479
liquidity_and_price_clean,candidate34_frozen_baseline,19,validation,100,27,21,19,0,0,33,67,0.33,0.42424242424242425,0.5454545454545454,0.42424242424242425,0.2727272727272727,0.3939393939393939,0.42424242424242425,0.01699744892217059,0.005395519900924717,-0.010229159643843404,-0.008183658563709216,0.01203025993798736,0.002343729103450043,-0.025668203227392494,-0.03287011230420367,-0.053125023050233366,-0.030468776368069994,35.12477714683574,-16.055385223800958,1.612008331099173,286.6945608034822,-0.3686560503770101,-0.1212926817267582,0.12121212121212122,0.24190868098546112,0.18125836682835877,0.24190868098546112,0.497673185384111,226.51045030914094,14,19,491.7468800557004,305.0523192522182
liquidity_and_price_clean,candidate35_trend_quality_frozen,19,validation,100,27,21,19,0,0,80,20,0.8,0.3409090909090909,0.5875,0.5375,0.475,0.575,0.4875,0.007603457290812026,0.01737033467514978,0.0037002779671947692,0.015529056776988492,0.02258449510414142,0.00644542052707342,0.0037491503775709534,-0.005179823599974209,0.015415335485279624,-0.005807175664927389,12.362728798348575,-7.318288252976131,0.8737719360940833,73.21057263892081,-0.6439361983962549,-0.11238518785582845,0.18181818181818182,0.2378707295301648,0.21084635460192788,0.2730557439947652,0.48706112458924417,51.80628659766103,15,29,185.44093197522864,212.23035933630774
liquidity_and_price_clean,candidate34_frozen_baseline,20,holdout,100,27,21,19,0,0,31,69,0.31,0.41935483870967744,0.4838709677419355,0.5161290322580645,0.45161290322580644,0.4838709677419355,0.5161290322580645,0.0003824446515757966,0.003644641647271371,0.0014186830508140047,0.011721422095044858,0.03842855132696456,-0.00445634487922375,0.011207989487016956,-0.010951624365255541,-0.006477726415789364,0.003767839889658342,13.004621879483325,-8.473536022345213,1.1084188334353362,116.53643603106946,-0.34715494879646647,-0.1317930327239056,0.12903225806451613,0.3372834691763699,0.22105260428358334,0.3891453387231961,0.37578082824808423,84.83576126561883,13,18,169.06008443328324,152.52364840221384
liquidity_and_price_clean,candidate35_trend_quality_frozen,20,holdout,100,27,21,19,0,0,82,18,0.82,0.55,0.5,0.524390243902439,0.524390243902439,0.5609756097560976,0.5365853658536586,0.004907696515069233,0.010710961977619254,0.014824026462989661,0.01288984255940749,0.0381156475803511,0.0002587706434756809,0.0032865209405142926,0.007043206472775343,0.015134851939368033,0.009640545682787938,21.943086200689358,-16.3145230295393,1.6438928389178702,289.0864818834585,-0.38403602430057393,-0.11417875531392757,0.1,0.22611580803497158,0.15022558033241454,0.263722429564226,0.5057084078895823,236.25202394104076,22,18,482.7478964151659,293.66141453170735
liquidity_and_price_clean,candidate34_frozen_baseline,21,holdout,100,27,21,19,0,0,32,68,0.32,0.3125,0.46875,0.40625,0.40625,0.375,0.46875,-0.0004622467523188005,-0.02570858545653975,-0.03452152404557676,-0.025753360264230415,0.005716345347600953,-0.005731787519207998,-0.008918483778726283,-0.021375127533074967,-0.027466416293287055,-0.016179560979030227,16.944462923976367,-8.058684974113062,0.9557426089428599,92.15355980927635,-0.47233447581234955,-0.14963190075929553,0.1875,0.21826439226625072,0.14755426465130392,0.4285746457986977,0.3315741910536043,56.07017471776719,10,22,169.44462923976369,177.29106943048734
liquidity_and_price_clean,candidate35_trend_quality_frozen,21,holdout,100,27,21,19,0,0,84,16,0.84,0.4888888888888889,0.5476190476190477,0.5238095238095238,0.6428571428571429,0.5238095238095238,0.5833333333333334,0.0032355307264816495,0.003647853198561643,0.017902135051623014,0.00788751973919495,0.03709584790338809,0.005735902645769175,0.007156495610154745,0.022595704718506027,0.0056402291855230935,0.03482125956585724,15.373458663153976,-11.578157252821109,1.2700680337837778,171.91847377450196,-0.4178926070309389,-0.114817324537292,0.2,0.2547907553400224,0.16982121337587397,0.3645710707983405,0.5197517837930624,143.27881631210943,22,23,338.2160905893875,266.2976168148855
liquidity_and_price_clean,candidate34_frozen_baseline,22,holdout,100,27,21,19,0,0,31,69,0.31,0.3548387096774194,0.4838709677419355,0.4838709677419355,0.3870967741935484,0.41935483870967744,0.4838709677419355,0.00920282523885884,-0.019269939674492684,-0.03197653560296818,-0.039169457195612226,-0.05679122064795697,-0.0014429656987560158,-0.0030198314884658517,-0.016250014305114746,-0.033631523505132876,-0.04631833014120501,10.700836792543345,-7.759608781300264,0.758473835701885,62.51702909197155,-0.6636972174669975,-0.19549485638270048,0.22580645161290322,0.18913322685392348,0.362391031349068,0.3727293082812477,0.3897145991848095,40.25430737325153,11,20,117.7092047179768,155.19217562600528
liquidity_and_price_clean,candidate35_trend_quality_frozen,22,holdout,100,27,21,19,0,0,85,15,0.85,0.4888888888888889,0.5411764705882353,0.5411764705882353,0.5764705882352941,0.5647058823529412,0.6,0.006686451638093606,0.0052339447371976214,0.01896122340353104,0.03576830761341486,0.05543974852482155,0.00326414995664992,0.0071794558794071595,0.019002357002653847,0.03531445419557988,0.028735681182897155,11.362279114741796,-7.8441820847351265,1.3855194667737276,169.55395257541159,-0.333976991857878,-0.10402757403291053,0.2,0.20913574526224693,0.260285526836378,0.30432363144044666,0.27192455449458025,144.77828654343784,22,23,249.9701405243195,180.41618794890792
liquidity_and_price_clean,candidate34_frozen_baseline,23,holdout,100,27,21,19,0,0,25,75,0.25,0.4,0.44,0.52,0.36,0.36,0.4,0.0069414915681081405,0.005148837484662954,-0.016462534836088324,-0.05167443515102385,-0.050995851546133765,-0.01479915745996807,0.002994009197675007,-0.02214348988881376,-0.11314020694172422,-0.07297689434584143,17.628223572744655,-10.99345989728427,1.069012772894145,111.38033726818256,-0.3991235305206803,-0.15812185118416572,0.08,0.16894598857559828,0.2056079436287049,0.2576151687486747,0.4204849706115562,81.59816068489245,10,15,176.28223572744656,164.90189845926403
liquidity_and_price_clean,candidate35_trend_quality_frozen,23,holdout,100,27,21,19,0,0,88,12,0.88,0.4523809523809524,0.5,0.5454545454545454,0.5568181818181818,0.5681818181818182,0.5795454545454546,-0.0031101612709885525,0.009757668154612716,0.015407429330586324,0.04130286801201907,0.04916655942153337,-0.00030598225308048344,0.007433202654844706,0.008375445440663931,0.025553958790467957,0.0235782020181613,12.258364094777225,-8.601635549391268,1.1772731626262083,135.0713001647681,-0.45746331161079745,-0.1074958720295511,0.07142857142857142,0.17857986092792483,0.13433574292804765,0.4808067739921095,0.3896141059469401,107.15959814712022,19,23,232.90891780076726,197.83761763599918
liquidity_and_price_clean,candidate34_frozen_baseline,24,holdout,100,27,21,19,0,0,27,73,0.27,0.37037037037037035,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5185185185185185,0.5185185185185185,-0.004358918857523609,0.012827979653610374,-0.006813683745050499,-0.027385510887400908,0.001038253351002905,-0.01281500380247591,-0.0021997025106683665,0.01098301883551378,0.0013674486560288912,0.02568354825639574,18.385657213701535,-9.779488066352705,1.1058955648055193,117.60527500901934,-0.5309719000256565,-0.19001072502316607,0.2222222222222222,0.1829890676839537,0.32703446958570115,0.29063227081358706,0.4796343835318433,85.70360978794126,10,17,183.85657213701535,166.251297127996
liquidity_and_price_clean,candidate35_trend_quality_frozen,24,holdout,100,27,21,19,0,0,83,17,0.83,0.43478260869565216,0.5903614457831325,0.5662650602409639,0.6144578313253012,0.5903614457831325,0.5783132530120482,0.006768502955818912,0.02090632007549404,0.0286826154611512,0.04387516054761307,0.051470340075355336,0.006329072783454848,0.009737042194561507,0.019474177249324764,0.01933922434078128,0.03183082952469274,10.07205178866387,-7.069769566630258,1.0958959937953028,117.62702704089068,-0.4388906853495853,-0.1087417910773266,0.17391304347826086,0.20126232807853314,0.2108796833616786,0.47314036076503824,0.34647732071532666,97.38918009962391,20,26,201.4410357732774,183.81400873238672
liquidity_and_price_clean,candidate34_frozen_baseline,25,holdout,100,27,21,19,0,0,32,68,0.32,0.40625,0.53125,0.4375,0.28125,0.34375,0.40625,0.016332516953419834,0.007799428536146867,-0.007854666056057953,-0.015157869891964534,0.009264063189104107,0.0015003558471285983,-0.02339124880172727,-0.036921139990407914,-0.05334822737034545,-0.04702250669980734,33.542592342602056,-14.600380142957624,1.5718902203924854,258.6464777376319,-0.3280206485270045,-0.1212926817267582,0.09375,0.2504559798516314,0.20549237264023615,0.2504559798516314,0.3650516413031027,209.91567995357593,13,19,436.05370045382676,277.40722271619484
liquidity_and_price_clean,candidate35_trend_quality_frozen,25,holdout,100,27,21,19,0,0,82,18,0.82,0.4090909090909091,0.6219512195121951,0.5365853658536586,0.4878048780487805,0.5609756097560976,0.5,0.009756575654014422,0.0176261167589531,0.007739224385351979,0.020698324263099834,0.026018936220146015,0.007666333527349245,0.0033684888075881103,-0.0014920718545408107,0.014310567254431472,0.0030588939218890165,14.490472538327424,-9.84965788474973,1.0184988880669477,104.73740068640059,-0.6341371920773992,-0.11707455306816891,0.1590909090909091,0.21185626945811847,0.225538984939559,0.23233521760381992,0.4728547495910829,79.00568738160844,18,26,260.8285056898936,256.091105003493
liquidity_and_price_clean,candidate34_frozen_baseline,26,holdout,100,27,21,19,0,0,30,70,0.3,0.43333333333333335,0.4666666666666667,0.5,0.4666666666666667,0.5,0.5,0.0016620625156353467,0.0030079875861717268,-0.00036030172621997667,0.020350566769191673,0.04561417420371458,-0.004492673839413985,-0.0010047739030216163,-0.011401294479751578,0.005917169218549567,-0.003097395520075208,12.13154200885061,-8.180161947867438,1.1340926494246732,118.64729300131148,-0.32270806940896135,-0.1314446921660897,0.13333333333333333,0.29455498449688716,0.23424615557257297,0.4105049789935586,0.41344377046109676,93.32679598985432,13,17,157.71004611505793,139.06275311374645
liquidity_and_price_clean,candidate35_trend_quality_frozen,26,holdout,100,27,21,19,0,0,82,18,0.82,0.47619047619047616,0.47560975609756095,0.5,0.5,0.5853658536585366,0.524390243902439,0.003724613657673019,0.010245630979301137,0.010763448964643733,0.014528523153293723,0.04206305707360574,-0.0008878175058587012,-0.00019233031925552924,0.0024769884733645275,0.018267640996218137,0.009640545682787938,19.284491446651742,-13.153143415141399,1.332864343318196,196.32067379992412,-0.45567505023610033,-0.1118248462340437,0.11904761904761904,0.2593733887582734,0.22837477520979,0.3228238799706134,0.48856837209751613,154.05310744598995,20,22,385.68982893303485,289.3691551331108
liquidity_and_price_clean,candidate34_frozen_baseline,27,holdout,100,27,21,19,0,0,33,67,0.33,0.2727272727272727,0.48484848484848486,0.45454545454545453,0.3939393939393939,0.36363636363636365,0.45454545454545453,0.002415541191863309,-0.016288584622526917,-0.02840242357817241,-0.034890123539349505,-0.00622526521167642,-0.004223015876851477,0.0,-0.017171725539842253,-0.02950311421308649,-0.02245811523890573,14.743089337242983,-6.848099276434802,0.8073274463895332,68.3334214007516,-0.5969592348026068,-0.16079009721734697,0.21212121212121213,0.24474778837809638,0.22941589453964661,0.42719079847773106,0.25025874799607895,35.85837481839337,9,24,132.68780403518684,164.35438263443524
liquidity_and_price_clean,candidate35_trend_quality_frozen,27,holdout,100,27,21,19,0,0,86,14,0.86,0.4772727272727273,0.5581395348837209,0.5465116279069767,0.6511627906976745,0.5348837209302325,0.5813953488372093,0.002974437074088721,0.006180567056009139,0.02076496410252099,0.00925445616825151,0.03721606377002654,0.005735902645769175,0.008411377965896194,0.022345155730870814,0.0056402291855230935,0.03482125956585724,12.091521286562202,-8.886638719274378,1.2423240104273705,149.52925647449553,-0.4270459791236698,-0.11434880786732098,0.20454545454545456,0.23490292412737077,0.20584523380793496,0.47034196262508293,0.5305393045888781,125.29570016016336,21,23,253.92194701780622,204.3926905433107
liquidity_and_price_clean,candidate34_frozen_baseline,28,holdout,100,27,21,19,0,0,31,69,0.31,0.3548387096774194,0.4838709677419355,0.45161290322580644,0.3870967741935484,0.41935483870967744,0.4838709677419355,0.0012622588207630006,-0.02749300188267385,-0.03390140410753746,-0.035036636913375205,-0.04043649359685621,-0.0014429656987560158,-0.005768254436911091,-0.02459015044520707,-0.033631523505132876,-0.04631833014120501,11.92954312001886,-7.622472973891658,0.8607769077678373,78.77551484237432,-0.5809114663652961,-0.19549485638270048,0.22580645161290322,0.1979258222212557,0.368910803456088,0.36757890719268693,0.3821733744499825,56.51279312365428,11,20,131.22497432020745,152.44945947783316
liquidity_and_price_clean,candidate35_trend_quality_frozen,28,holdout,100,27,21,19,0,0,86,14,0.86,0.46808510638297873,0.5232558139534884,0.5348837209302325,0.5813953488372093,0.5697674418604651,0.5930232558139535,0.007369409564800153,0.005149835877908381,0.019072630948296296,0.02873383576297679,0.051690643745923706,0.0017491505423201659,0.005427961461408004,0.021452910821688875,0.035251134538508144,0.02454820767589172,14.341875469895166,-9.07164378295897,1.391241842764587,188.73016576371936,-0.3339794291300776,-0.11173996493173934,0.23404255319148937,0.22333491775676126,0.15168694485572023,0.3303021713514284,0.29671721204969803,150.6623405664995,22,25,315.52126033769366,226.79109457397425
