rank,ticker,reference_price,smoke_score,decision_strength,relative_volume_prev20,return_5d,return_20d,distance_to_52w_high_prev,dollar_volume,stop_loss,target_1,target_2,shares_with_100,estimated_total_cost,estimated_cash_remaining,max_dollar_risk,signal_rule_pass,max_entry_price_pass,affordability_pass,all_rule_checks_passed,failed_checks,replay_date,row_type,executable_pre_rank,rejection_reason
,NOC,473.8999938964844,,,0.7623494446391104,0.03857112990215783,0.0026446631040764057,-0.1470022001747,427884304.48913574,458.7285679408482,504.2428458077567,534.585697719029,0,0.0,265.0742090165277,0.0,,False,False,,,2025-05-21,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,LMT,470.2799987792969,,,1.0847439691304135,0.046974501196774376,0.014518414763358578,-0.24019712496266343,674898826.248169,454.4914289202009,501.8571384974888,533.4342782156807,0,0.0,265.0742090165277,0.0,,False,False,,,2025-05-21,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,GEV,453.0299987792969,,,1.2296185349578572,0.04664541773455988,0.3479425264530627,0.0036888296189239167,1781495167.199707,430.474609375,498.1407775878906,543.2515563964844,0,0.0,265.0742090165277,0.0,,False,False,,,2025-05-21,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,MSFT,452.57000732421875,,,0.8251562983064821,-0.0008168744539964745,0.20881965227944033,-0.03369274810217282,8696992573.74878,441.53643471854076,474.6371525355747,496.7042977469307,0,0.0,265.0742090165277,0.0,,False,False,,,2025-05-21,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,CRWD,434.739990234375,,,1.307414309157057,-0.0027527003723236687,0.12699932659591706,-0.045764846179923824,1878535843.2421875,410.9398498535156,482.34027099609375,529.9405517578125,0,0.0,265.0742090165277,0.0,,False,False,,,2025-05-21,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ADBE,414.0299987792969,,,0.8592828751099582,0.03644828776654374,0.17635529273542727,-0.29556784554777227,1033336070.9533691,401.62392970493863,438.84213692801336,463.65427507672985,0,0.0,265.0742090165277,0.0,,False,False,,,2025-05-21,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
1.0,SMR,31.989999771118164,0.832258064516129,0.505020617113368,1.0806694249880548,0.2634281262514151,0.8696667814122807,-0.13188599468778794,497067014.44358826,27.557607173919678,40.85478496551514,49.71957015991211,8,256.1759181671142,8.898290849413456,35.7150607757568,False,True,True,False,"smoke_score_below_min, relative_volume_prev20_below_min",2025-05-30,EXECUTABLE_NEAR_MISS,,
2.0,PATH,13.3100004196167,0.767741935483871,0.589247311827957,4.941003657168593,0.0786061795003612,0.12037039489903045,-0.30277630627402796,630823476.8876076,12.591929027012416,14.746143204825266,16.182285990033833,19,253.14289798068998,11.931311035837695,13.896246467454073,False,True,True,False,smoke_score_below_min,2025-05-30,EXECUTABLE_NEAR_MISS,,
3.0,GM,49.61000061035156,0.7612903225806452,0.4675749800817986,1.924303852994252,0.006696465893447412,0.1012208979026954,-0.18990856873546713,879228118.8171387,48.000716481889995,52.8285688672747,56.04713712419783,5,248.29805305480954,16.776155961718132,8.294470645359553,False,True,True,False,"smoke_score_below_min, rank_gap_below_min",2025-05-30,EXECUTABLE_NEAR_MISS,,
4.0,BBAI,4.159999847412109,0.7483870967741935,0.4655267316834742,1.9445792948286875,0.08900521468875677,0.2455089683577849,-0.5984555998772743,656622279.9152374,3.4386069093431746,5.602785723549979,7.0455715996878485,63,262.34207037734984,2.7321386391778333,45.70983508872982,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, distance_to_52w_high_prev_below_min",2025-05-30,EXECUTABLE_NEAR_MISS,,
5.0,JOBY,7.820000171661377,0.7483870967741935,0.4048017075811315,1.3980540779076034,0.1777108929070399,0.2393027325792152,-0.2705223902173657,193241588.24195862,7.0674287761960715,9.325142962591988,10.830285753522599,33,258.3180656704902,6.756143346037447,25.09291605601988,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",2025-05-30,EXECUTABLE_NEAR_MISS,,
,ASML,736.77001953125,,,1.4839133289560078,-0.00530578184286945,0.10506667252557311,-0.33629701896566,1315429192.8710938,709.3553902762277,791.5992780412946,846.4285365513392,0,0.0,265.0742090165277,0.0,,False,False,,,2025-05-30,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,SPOT,665.1400146484375,,,1.4814988049411357,0.04458581020563401,0.10440674104741388,-0.009087622422209396,2106764482.397461,629.611347743443,736.1973484584264,807.2546822684153,0,0.0,265.0742090165277,0.0,,False,False,,,2025-05-30,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ISRG,552.3400268554688,,,1.5291906478766117,0.017819382405224182,0.06798413449402174,-0.10334411224761564,1154942996.1547852,535.708249773298,585.6035810198102,618.8671351841517,0,0.0,265.0742090165277,0.0,,False,False,,,2025-05-30,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,DUOL,519.6099853515625,,,1.1824556293044257,0.0034955534979994596,0.29902496337890616,-0.04646469760251104,590588709.3505859,493.41356004987443,572.0028359549386,624.3956865583148,0,0.0,265.0742090165277,0.0,,False,False,,,2025-05-30,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,NOC,484.7699890136719,,,1.3258191722904302,0.025143765877362334,-0.0039041329065667707,-0.12743671792424438,632382450.668335,471.1210621425084,512.0678427559989,539.3656964983259,0,0.0,265.0742090165277,0.0,,False,False,,,2025-05-30,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,LMT,482.3800048828125,,,1.6978987893687092,0.025358682891331696,0.00975467564724486,-0.22064787887674808,1059451204.7241211,467.82464708600725,511.490720476423,540.6014360700335,0,0.0,265.0742090165277,0.0,,False,False,,,2025-05-30,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,GEV,472.9800109863281,,,1.6385794151952702,0.030861783348744343,0.2372282832779018,-0.03301779431902496,2408650705.947876,449.5447671072824,519.8504987444196,566.7209865025111,0,0.0,265.0742090165277,0.0,,False,False,,,2025-05-30,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,CRWD,471.3699951171875,,,1.3243802076872233,0.061476765696172775,0.0914374126792239,-0.006030862245921975,2115832840.6425781,447.79805973597934,518.5138658796038,565.6577366420202,0,0.0,265.0742090165277,0.0,,False,False,,,2025-05-30,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,MSFT,460.3599853515625,,,1.5727141412649697,0.01209163297964988,0.08218145734996218,-0.017059935193397102,16006946870.666504,450.1449890136719,480.78997802734375,501.219970703125,0,0.0,265.0742090165277,0.0,,False,False,,,2025-05-30,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ADBE,415.0899963378906,,,1.601218519990161,0.0018343103088254153,0.10799986901138459,-0.2937643618240908,1756370301.5045166,403.66214534214566,437.94569832938055,460.80140032087047,0,0.0,265.0742090165277,0.0,,False,False,,,2025-05-30,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
1.0,RKLB,29.639999389648438,0.9,0.6350255936770485,2.9152303430934348,0.1142856753602326,0.4451486620614411,-0.1109778268148045,1784834807.246399,26.563928059169225,35.79214205060686,41.94428471156529,8,237.35711511230465,27.71709390422302,24.845690638950856,True,True,True,True,,2025-06-09,EXECUTABLE_NEAR_MISS,,
2.0,JOBY,9.229999542236328,0.8933333333333333,0.5633794364715504,2.3904149282439544,0.2306666056315103,0.36135682250918877,-0.13899260146244885,496456754.37812805,8.179142389978681,11.331713846751622,13.433428151266916,28,258.69842716979974,6.375781846727932,29.682440250396702,True,True,True,True,,2025-06-09,EXECUTABLE_NEAR_MISS,,
3.0,ACHR,11.260000228881836,0.8266666666666668,0.5148309881479289,2.1534788933313602,0.1572457100335951,0.27809304115467115,-0.19109194201386148,896307278.219223,10.189107179641724,13.40178632736206,15.543572425842285,23,259.23898526954645,5.835223746981228,24.889520137786825,False,True,True,False,"smoke_score_below_min, rank_gap_below_min",2025-06-09,EXECUTABLE_NEAR_MISS,,
4.0,SMR,35.2400016784668,0.7466666666666667,0.32528137743722735,0.6875323969350458,0.10021863944761567,1.019484248580091,-0.043690552573155794,407821967.4243927,30.101644924708776,45.51671518598284,55.79342869349888,7,246.9266917610168,18.147517255510877,36.21517728805537,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",2025-06-09,EXECUTABLE_NEAR_MISS,,
5.0,IREN,10.34000015258789,0.72,0.36465537471777615,1.1218983724599856,0.18442161452154382,0.46875002963299117,-0.35050250609075606,200074866.95251465,9.421357359204974,12.177285739353724,14.014571326119558,25,258.75850381851194,6.315705198015735,23.224569838387588,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min, distance_to_52w_high_prev_below_min",2025-06-09,EXECUTABLE_NEAR_MISS,,
,ASML,770.2000122070312,,,1.3755947383151412,0.03170667217827794,0.09061042500590943,-0.30618234924960885,1362791901.599121,744.5875135149274,821.4250095912389,872.6500069754466,0,0.0,265.0742090165277,0.0,,False,False,,,2025-06-09,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,SPOT,699.1099853515625,,,0.5698494662169556,0.0403422401064919,0.07845736267113379,-0.02613287906337769,800830488.2202148,667.364741734096,762.6004725864955,826.0909598214284,0,0.0,265.0742090165277,0.0,,False,False,,,2025-06-09,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ISRG,526.1500244140625,,,3.5203679898626996,-0.0490519523054509,-0.019309957247746867,-0.14586034997717123,2528782247.338867,506.5953903198242,565.2592926025391,604.3685607910156,0,0.0,265.0742090165277,0.0,,False,False,,,2025-06-09,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,DUOL,497.92999267578125,,,1.398812211301358,-0.0548922544373146,-0.028902988443137545,-0.08624961120090846,501365709.62524414,470.56431470598494,552.6613486153739,607.3927045549665,0,0.0,265.0742090165277,0.0,,False,False,,,2025-06-09,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,NOC,491.3599853515625,,,0.690325717063685,0.016508710306882834,0.018109465672371927,-0.11557503307622696,303513062.95166016,480.35106658935547,513.3778228759766,535.3956604003906,0,0.0,265.0742090165277,0.0,,False,False,,,2025-06-09,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,LMT,480.8299865722656,,,0.829875842276017,0.004197776235957962,0.015437569116818706,-0.22315214946399609,511651188.71154785,468.96820177350725,504.5535561697824,528.2771257672991,0,0.0,265.0742090165277,0.0,,False,False,,,2025-06-09,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,GEV,480.0,,,0.7479468033233582,-0.010635674052189792,0.20222408520645807,-0.04138041454343733,1126512000.0,458.3677498953683,523.2645002092634,566.5290004185267,0,0.0,265.0742090165277,0.0,,False,False,,,2025-06-09,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,MSFT,472.75,,,0.8507832341478673,0.023334845879195543,0.07754196923340184,-0.001246453590347918,7786145225.0,464.0800018310547,490.0899963378906,507.42999267578125,0,0.0,265.0742090165277,0.0,,False,False,,,2025-06-09,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,CRWD,464.3900146484375,,,0.6294229058545029,-0.030844999405468698,0.13108606660037436,-0.05458061256581126,1265294216.3416748,438.04165431431363,517.0867353166852,569.783455984933,0,0.0,265.0742090165277,0.0,,False,False,,,2025-06-09,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ADBE,416.260009765625,,,1.1145476718729337,0.03187906808060248,0.08604678326906101,-0.2917736966982135,1263016121.6308594,405.2178704398019,438.3442884172712,460.42856706891735,0,0.0,265.0742090165277,0.0,,False,False,,,2025-06-09,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
1.0,SMR,39.2400016784668,0.8666666666666666,0.39252125842343366,0.8326913258109043,0.13574537033203327,0.6003263028505528,-0.13396600112226686,593559961.3891602,33.20914513724191,51.30171476091657,63.36342784336634,6,235.67545008087157,4.553628294263831,36.4205792574201,False,True,True,False,relative_volume_prev20_below_min,2025-06-17,EXECUTABLE_NEAR_MISS,,
2.0,KTOS,43.22999954223633,0.86,0.43427938649649783,1.3285144784684804,0.10000000970660894,0.23057211010086842,0.011701380888286206,131099296.61178589,40.72071484157017,48.24856894356864,53.26713834490096,5,216.3661477088928,23.86293066624259,12.762573501041956,False,True,True,False,relative_volume_prev20_below_min,2025-06-17,EXECUTABLE_NEAR_MISS,,
3.0,SOFI,14.430000305175781,0.8200000000000001,0.4055539669754127,1.1899857027787142,0.0027797054133906762,0.050983305628387265,-0.2166123645272504,1042560307.0487976,13.482428993497576,16.32514292853219,18.2202855518886,16,231.11088488769528,9.118193487440124,15.392020991734057,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",2025-06-17,EXECUTABLE_NEAR_MISS,,
4.0,BBAI,4.050000190734863,0.7333333333333334,0.4408643801593047,1.7677794214337421,0.07427061305701566,0.08870972031898616,-0.6090733277076366,743832755.0308228,3.4821429763521468,5.185714619500296,6.321429048265729,59,239.18896126461024,1.0401171105251592,33.74252565983358,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, distance_to_52w_high_prev_below_min",2025-06-17,EXECUTABLE_NEAR_MISS,,
5.0,F,10.420000076293945,0.7,0.3471840781341207,1.024656703207087,-0.016981160254526673,-0.030697667321493483,-0.2983165112038426,1052101155.7033539,10.039643219539098,11.18071378980364,11.941427503313335,23,239.89966175651548,0.32941661861991633,8.987867707116221,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min, return_5d_not_positive",2025-06-17,EXECUTABLE_NEAR_MISS,,
,ASML,759.8599853515625,,,1.1055124105966954,-0.03198846616905693,0.014323255508139177,-0.3154969338092737,1081128787.1582031,733.8874947684152,811.8049665178571,863.7499476841517,0,0.0,240.2290783751354,0.0,,False,False,,,2025-06-17,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,SPOT,721.280029296875,,,0.6387905163372679,0.04032772987550781,0.08525177484270108,-0.003343903370646828,792975264.2089844,688.8415614536831,786.1569649832588,851.0339006696427,0,0.0,240.2290783751354,0.0,,False,False,,,2025-06-17,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ISRG,512.1099853515625,,,0.918659586603186,-0.03302490755409204,-0.08817196214718381,-0.16865262118252844,771237637.9394531,491.7357090541295,552.8585379464286,593.6070905412946,0,0.0,240.2290783751354,0.0,,False,False,,,2025-06-17,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,NOC,503.9700012207031,,,0.8866589327146172,0.031035216461911208,0.06972747165049631,-0.09287759494439907,385184271.9329834,488.14393724714006,535.6221291678293,567.2742571149554,0,0.0,240.2290783751354,0.0,,False,False,,,2025-06-17,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,CRWD,492.0299987792969,,,0.8077481680905111,0.05213301657437652,0.10730278388850456,0.001689712035096269,1672241199.5612488,466.6486805507115,542.7926352364676,593.5552716936384,0,0.0,240.2290783751354,0.0,,False,False,,,2025-06-17,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,GEV,488.6600036621094,,,0.7098464748355088,0.050181612744255144,0.09417822880379645,-0.024085312208804832,1055701071.9116211,465.7586462838309,534.4627184186663,580.2654331752233,0,0.0,240.2290783751354,0.0,,False,False,,,2025-06-17,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,LMT,479.3399963378906,,,1.4975345218202507,0.005116381783674129,0.013275269123804945,-0.22555943632883035,1050329799.9755859,460.8514317103795,516.3171255929129,553.2942548479352,0,0.0,240.2290783751354,0.0,,False,False,,,2025-06-17,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,MSFT,478.0400085449219,,,0.8580151167544817,0.015119330064913727,0.041776567724456815,-0.005512895801920492,7368556495.71228,469.8242917742048,494.471442086356,510.9028756277901,0,0.0,240.2290783751354,0.0,,False,False,,,2025-06-17,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,DUOL,476.29998779296875,,,0.6176400719448875,-0.019999179952307933,-0.0844434083483585,-0.12594279229487282,216716494.44580078,447.81874302455356,533.2624773297991,590.2249668666295,0,0.0,240.2290783751354,0.0,,False,False,,,2025-06-17,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ADBE,382.67999267578125,,,1.9954982642597348,-0.0802288253585628,-0.09032994357135182,-0.34890686061117615,2627595633.709717,367.47213200160434,413.0957140241351,443.5114353724889,0,0.0,240.2290783751354,0.0,,False,False,,,2025-06-17,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
1.0,CORZ,16.649999618530273,0.9199999999999999,0.64,4.975255621057511,0.40387859194888187,0.5575304276984145,-0.10623222515171304,1208035727.3225784,15.195642743791852,19.558713368007115,22.467427117483957,14,233.33309465408325,6.895983721052147,20.594096240997306,True,True,True,True,,2025-06-27,EXECUTABLE_NEAR_MISS,,
2.0,RKLB,35.380001068115234,0.9199999999999999,0.64,3.1096135566446486,0.17776298235156518,0.2936014835336538,-0.050711010636833365,2680010314.9089813,31.712500708443777,42.71500178745815,50.050002506801064,6,212.49228641510007,27.736791960035333,22.21728216443742,True,True,True,True,,2025-06-27,EXECUTABLE_NEAR_MISS,,
3.0,KTOS,45.84000015258789,0.8466666666666667,0.6155555555555555,4.65522229318858,0.06332636287601456,0.25830358958507027,-0.014617375289864065,763442282.541275,41.93678624289376,53.64642797197615,61.452855791364414,5,229.42920076370234,10.799877611433061,19.745269549233555,False,True,True,False,"smoke_score_below_min, rank_gap_below_min",2025-06-27,EXECUTABLE_NEAR_MISS,,
4.0,IREN,14.0,0.8333333333333334,0.4968610485643638,1.9717494370792739,0.3371537385808434,0.627906904535209,-0.12060301928974027,530161800.0,12.771393060684204,16.457213878631592,18.914427757263184,17,238.238,1.9910783751354018,21.12431796836852,False,True,True,False,"smoke_score_below_min, rank_gap_below_min",2025-06-27,EXECUTABLE_NEAR_MISS,,
5.0,SOFI,17.18000030517578,0.8066666666666666,0.42204716243337875,1.378424461900409,0.1302631921550248,0.30447989412694487,-0.06731811976016278,1585662488.166809,16.12839330945696,19.283214296613423,21.386428288051064,13,223.56334397125244,16.665734403882965,13.894230948311936,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",2025-06-27,EXECUTABLE_NEAR_MISS,,
,ASML,795.9500122070312,,,0.8154535578489951,0.052106302966973495,0.06542894829613899,-0.2829860311196888,955935964.6606445,764.2153756277902,859.4192853655134,922.8885585239955,0,0.0,240.2290783751354,0.0,,False,False,,,2025-06-27,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,SPOT,772.5999755859375,,,1.6988686978015464,0.0921376187419054,0.213501494219122,-0.006155295149221085,2158567071.789551,738.2512599400112,841.2974068777901,909.9948381696427,0,0.0,240.2290783751354,0.0,,False,False,,,2025-06-27,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ISRG,533.7100219726562,,,1.1339513410317186,0.047805162009904034,-0.03965808012117633,-0.1335876266677658,1076226259.3078613,511.89146205357144,577.3471418108259,620.9842616489955,0,0.0,240.2290783751354,0.0,,False,False,,,2025-06-27,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,GEV,519.6599731445312,,,3.1893190939842353,0.067151269638688,0.10291393411060956,-0.006329230632771354,4755044652.264404,494.95990208217074,569.0601152692523,618.4602573939733,0,0.0,240.2290783751354,0.0,,False,False,,,2025-06-27,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,CRWD,499.3299865722656,,,0.7953415215268912,0.04835187774413141,0.08831540121027359,-0.013863966518477433,1730821540.4956055,476.8791471208845,544.2316654750279,589.1333443777901,0,0.0,240.2290783751354,0.0,,False,False,,,2025-06-27,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,MSFT,495.94000244140625,,,1.7845464207235382,0.03883537658557645,0.08123312627669432,-0.00421654097559554,17129370932.324219,485.9864283970424,515.847150530134,535.7542986188616,0,0.0,240.2290783751354,0.0,,False,False,,,2025-06-27,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,NOC,494.0,,,1.0308099473631471,-0.007434221652162898,0.030476198721570702,-0.11082313032115831,431953600.0,476.16393498011996,529.6721300397601,565.3442600795202,0,0.0,240.2290783751354,0.0,,False,False,,,2025-06-27,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,LMT,458.5899963378906,,,1.131470219844369,-0.025437778992704607,-0.03187740088600122,-0.2590839529953869,915529068.6889648,437.8342851911272,500.10141863141746,541.6128409249443,0,0.0,240.2290783751354,0.0,,False,False,,,2025-06-27,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,DUOL,411.260009765625,,,1.7236208579389616,-0.12789192828611928,-0.19893258919877854,-0.24529753309006486,649996445.4345703,378.3110111781529,477.1580069405692,543.0560041155134,0,0.0,240.2290783751354,0.0,,False,False,,,2025-06-27,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ADBE,385.8299865722656,,,1.1652541644462018,0.02363889638945782,-0.06660054130755455,-0.3435474494729637,1961482485.736084,371.6817735944475,414.12641252790183,442.42283848353804,0,0.0,240.2290783751354,0.0,,False,False,,,2025-06-27,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
1.0,SOFI,19.950000762939453,0.8758620689655172,0.6156149288555913,1.464672290734804,0.09555199154021188,0.40098322216285576,0.03421460943948662,2224273465.0619507,18.6127507686615,22.62450075149536,25.29900074005127,10,199.69950763702388,19.931274481092515,13.571999950408902,False,True,True,False,relative_volume_prev20_below_min,2025-07-08,EXECUTABLE_NEAR_MISS,,
2.0,IREN,16.889999389648438,0.7793103448275861,0.3747535382408782,1.0348508096851459,0.15923127957568628,0.7323076297075322,-0.08899684166126565,482020314.5812988,14.774249621800013,21.121498925345286,25.352998461042134,12,202.88267266845702,16.74810944965938,25.591677206856858,False,True,True,False,"smoke_score_below_min, relative_volume_prev20_below_min",2025-07-08,EXECUTABLE_NEAR_MISS,,
3.0,BBAI,7.590000152587891,0.7586206896551724,0.3670879874212806,1.0279298178260086,0.11782035275837299,0.9714286598955788,-0.26737447836728745,1505456796.2654114,6.357321543352945,10.055357371057783,12.520714589527675,28,212.73252427673336,6.898257841383042,34.72752106285092,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",2025-07-08,EXECUTABLE_NEAR_MISS,,
4.0,JOBY,11.390000343322754,0.7379310344827585,0.3681332160514886,1.099405841015122,0.07962086610439956,0.4027094216564173,0.02060936371464006,381488698.499012,10.310214621680124,13.549571786608013,15.709143229893272,19,216.62641652965544,3.0043655884609564,20.732338717733082,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",2025-07-08,EXECUTABLE_NEAR_MISS,,
5.0,RKLB,38.7400016784668,0.7379310344827585,0.3533186563891708,0.966074804054262,0.08303050552683189,0.3395574542277551,-0.008192516220519974,1075786602.6100159,34.65893064226423,46.90214375087193,55.06428582327706,5,193.8937084007263,25.737073717390103,20.599055189405142,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",2025-07-08,EXECUTABLE_NEAR_MISS,,
,ASML,794.0999755859375,,,0.9174641561582312,-0.0090967430704737,0.0545536041395811,-0.28465259570279144,1054405947.5830078,764.2253178187779,853.8492911202568,913.5986066545761,0,0.0,219.6307821181164,0.0,,False,False,,,2025-07-08,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,SPOT,721.3900146484375,,,1.082930044366872,-0.059882204236540004,0.012818359528308676,-0.08103182847332802,1280106580.9936523,680.2736227852957,803.622798374721,885.8555821010045,0,0.0,219.6307821181164,0.0,,False,False,,,2025-07-08,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,GEV,530.0,,,1.0011368196869668,0.0016063035939168913,0.09278350515463907,-0.004863078024124556,1659271000.0,501.29471588134766,587.4105682373047,644.8211364746094,0,0.0,219.6307821181164,0.0,,False,False,,,2025-07-08,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ISRG,527.2999877929688,,,0.8985870727913062,-0.02964609806172569,-0.053457364082891146,-0.14399352631011564,848267490.3625488,510.4003470284598,561.0992693219866,594.8985508510045,0,0.0,219.6307821181164,0.0,,False,False,,,2025-07-08,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,CRWD,507.7099914550781,,,0.6606594230712769,-0.0031415171726165703,0.08390082937109522,-0.019826884389158694,1088188025.1454468,482.82494463239397,557.4800851004464,607.2501787458148,0,0.0,219.6307821181164,0.0,,False,False,,,2025-07-08,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,NOC,504.8500061035156,,,0.8331259642661624,0.009740379635538421,0.031548195430974646,-0.09129362735937618,338047564.08691406,490.572144644601,533.4057290213449,561.9614519391741,0,0.0,219.6307821181164,0.0,,False,False,,,2025-07-08,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,MSFT,496.6199951171875,,,0.5940798622342108,-0.001588244183079457,0.055784663382773436,-0.008267462592260855,5883258434.155273,486.92034912109375,516.019287109375,535.4185791015625,0,0.0,219.6307821181164,0.0,,False,False,,,2025-07-08,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,LMT,463.010009765625,,,0.7058068655758742,-0.0002807031970908369,-0.03878011289647543,-0.25194280534119484,575521442.1386719,448.01643807547435,492.9971531459263,522.9842965262276,0,0.0,219.6307821181164,0.0,,False,False,,,2025-07-08,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,MSTR,396.94000244140625,,,0.632685650449444,-0.018034308059250992,0.060004809857812536,-0.2689871041594728,2787590555.1452637,373.5067825317383,443.8064422607422,490.6728820800781,0,0.0,219.6307821181164,0.0,,False,False,,,2025-07-08,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,DUOL,389.45001220703125,,,1.4991519225681964,-0.05016822925175668,-0.2407642013080883,-0.2853210184032877,562794212.6403809,356.9854060581752,454.3792245047433,519.3084368024554,0,0.0,219.6307821181164,0.0,,False,False,,,2025-07-08,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
