scan_timestamp_utc,latest_data_date,expected_latest_trading_date,is_stale,data_source,row_type,ticker,action,status,reference_price,shares_with_100,estimated_total_cost,estimated_cash_remaining,affordability_pass,max_entry_price_pass,signal_rule_pass,full_rule_pass,smoke_score,decision_strength,relative_volume_prev20,return_5d,return_20d,distance_to_52w_high_prev,dollar_volume,failed_checks,rejection_reason
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,EXECUTABLE_NEAR_MISS,F,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,13.899999618530273,7,97.39729732704161,2.6027026729583866,True,True,False,False,0.6666666666666666,0.336916950127044,1.0322525511433958,-0.00714288439069477,-0.1641611352980058,-0.21822277380616129,824390907.3755264,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min, return_5d_not_positive",
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,ASML,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,1989.43994140625,0,0.0,100.0,False,False,False,False,,,1.2175564038861622,0.1186307170826233,0.2215870407896714,0.01551775448055559,5396554785.058594,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,GEV,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,1174.8599853515625,0,0.0,100.0,False,False,False,False,,,0.9500941287300523,0.1351523773623715,0.23599218603067085,-0.005998533028647279,3637601486.645508,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,MU,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,1154.2900390625,0,0.0,100.0,False,False,False,False,,,0.7249492803279906,0.09747379905061448,0.11471756548768708,-0.08024698082669324,48656326300.58594,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,AMAT,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,723.0,0,0.0,100.0,False,False,False,False,,,1.3679387181537,0.23404109028198383,0.5780168470454394,0.019760518425645968,11901447600.0,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,PWR,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,720.0399780273438,0,0.0,100.0,False,False,False,False,,,0.6857721861014946,0.025274460059728998,0.04736137557982878,-0.08711254766739307,730984585.6933594,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,AMD,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,580.9099731445312,0,0.0,100.0,False,False,False,False,,,1.0816579033616278,0.11745695955794044,0.13874888280288156,0.031830020463944786,20034713608.795166,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,APP,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,515.22998046875,0,0.0,100.0,False,False,False,False,,,1.0610510742618156,0.10322896790112934,-0.1604530385850187,-0.30898192005058256,2882248033.7402344,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,LMT,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,509.4599914550781,0,0.0,100.0,False,False,False,False,,,0.8417010041204944,0.011495578201965895,-0.013630219835279567,-0.263786139515783,589547102.1118164,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,NOC,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,509.30999755859375,0,0.0,100.0,False,False,False,False,,,1.1767328444306953,-0.0076185132452551985,-0.0554689640028162,-0.34197674734031813,658690619.8425293,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
2026-07-01T22:01:41.789282+00:00,2026-06-30,2026-06-30,False,yfinance,REJECTED_BEFORE_NANO_RANKING,TER,NO_TRADE_MANUAL_REVIEW,RESEARCH_ONLY_NOT_TRADABLE,483.8399963378906,0,0.0,100.0,False,False,False,False,,,0.9382008041881296,0.1516709558252023,0.30955150550604116,0.024281815820790253,2430037997.607422,"not_affordable, above_candidate_34_max_entry_price","not_affordable, above_candidate_34_max_entry_price"
