sample_id,replay_rounds,policy,buy_count,no_trade_count,executed_count,trade_simulation_accuracy,accuracy_1d,accuracy_3d,accuracy_5d,accuracy_10d,accuracy_20d,average_return_20d,median_return_20d,average_win,average_loss,profit_factor,ending_account_value,max_drawdown,worst_trade_account_loss,ending_value_excluding_best_trade,top_ticker_profit_share,top_ticker_loss_share,stop_count,target_1_count,target_2_count,time_exit_count,median_holding_days,average_entry_gap_pct,intraday_stop_breach_count,intraday_stop_breach_rate,passes_phase1c_policy_gate
6,100,time_exit_20d_no_intraday_stop,34,66,18,0.6111111111111112,0.5294117647058824,0.5588235294117647,0.5882352941176471,0.5588235294117647,0.5882352941176471,0.1340721771644203,0.047847333483840515,34.34638661141832,-30.914970874241387,1.7458497200618475,261.4054566059118,-0.44209070309527043,-0.1933209369728189,190.84242082405143,0.2856977444481269,0.34230492916058697,0,0,0,18,20.0,0.010440055451232678,0,0.0,False
6,100,close_based_stop_2_0x,34,66,26,0.5769230769230769,0.5294117647058824,0.5588235294117647,0.5882352941176471,0.5588235294117647,0.5882352941176471,0.1340721771644203,0.047847333483840515,52.92611367786954,-33.82915905781532,2.1334249862300796,521.7709555320746,-0.2853568827254245,-0.15562387502303737,393.26037314333297,0.161874197138185,0.22940204616480214,10,10,1,5,8.0,0.011947223317227336,13,0.5,True
6,100,close_based_stop_2_0x_with_intraday_breach_flag,34,66,26,0.5769230769230769,0.5294117647058824,0.5588235294117647,0.5882352941176471,0.5588235294117647,0.5882352941176471,0.1340721771644203,0.047847333483840515,52.92611367786954,-33.82915905781532,2.1334249862300796,521.7709555320746,-0.2853568827254245,-0.15562387502303737,393.26037314333297,0.161874197138185,0.22940204616480214,10,10,1,5,8.0,0.011947223317227336,13,0.5,True
6,100,close_confirmed_stop_2_0x_next_open_exit,34,66,26,0.5384615384615384,0.5294117647058824,0.5588235294117647,0.5882352941176471,0.5588235294117647,0.5882352941176471,0.1340721771644203,0.047847333483840515,42.76430843171298,-31.347458359400402,1.5915706019391014,322.53081773117674,-0.4029021182912478,-0.1940655979139375,242.2117037382132,0.13415578975366962,0.17082824098366398,11,10,1,4,8.5,0.012275520748225235,14,0.5384615384615384,False
6,100,hybrid_close_stop_2_0x_intraday_catastrophic_3_0x,34,66,26,0.5769230769230769,0.5294117647058824,0.5588235294117647,0.5882352941176471,0.5588235294117647,0.5882352941176471,0.1340721771644203,0.047847333483840515,47.17040329551699,-32.37815345661357,1.9866258681907891,451.3963614100055,-0.32488715494619946,-0.15981114860948,338.9496018198566,0.1589227590949114,0.2641094034734231,10,10,1,5,8.0,0.011947223317227336,13,0.5,True
7,100,baseline_current,34,66,34,0.5294117647058824,0.5882352941176471,0.4411764705882353,0.38235294117647056,0.5,0.47058823529411764,0.0367137162240744,-0.00737283018751711,23.247163144686894,-17.452642127437223,1.4985157173799861,239.20666256536853,-0.3699776061956248,-0.12531593025784735,190.47875097588224,0.19317611679774296,0.1667984402980421,16,14,1,3,5.0,0.002080037358776928,18,0.5294117647058824,False
7,100,atr_stop_2_0x,34,66,28,0.5357142857142857,0.5882352941176471,0.4411764705882353,0.38235294117647056,0.5,0.47058823529411764,0.0367137162240744,-0.00737283018751711,17.488927464321698,-16.01467193609802,1.2600652557931016,154.1431767955512,-0.4095517082999891,-0.17069885043456484,115.11657252243631,0.2576956920608073,0.205939693084877,12,8,1,7,8.0,0.0026200518538282863,12,0.42857142857142855,False
7,100,atr_stop_2_5x,34,66,26,0.5384615384615384,0.5882352941176471,0.4411764705882353,0.38235294117647056,0.5,0.47058823529411764,0.0367137162240744,-0.00737283018751711,18.724342451299954,-18.44035330124127,1.1846338210728768,140.85655470330414,-0.4795817083102716,-0.20671997010838897,92.04009311076612,0.3225884975842035,0.20329728701714417,9,7,0,10,10.5,0.0030332822275908867,9,0.34615384615384615,False
7,100,time_exit_20d_no_intraday_stop,34,66,17,0.47058823529411764,0.5882352941176471,0.4411764705882353,0.38235294117647056,0.5,0.47058823529411764,0.0367137162240744,-0.00737283018751711,31.086160704612745,-29.53402929613323,0.9356035565442614,82.88302197170286,-0.673348171807415,-0.34975607333262193,11.220518919945036,0.288160798195337,0.3099649153998714,0,0,0,17,20.0,0.009498064927959224,0,0.0,False
7,100,close_based_stop_2_0x,34,66,26,0.5384615384615384,0.5882352941176471,0.4411764705882353,0.38235294117647056,0.5,0.47058823529411764,0.0367137162240744,-0.00737283018751711,17.353237425862538,-14.985891995214267,1.350966874042043,163.11462001950434,-0.3787530768211925,-0.1630803313698918,124.08801574638946,0.27826145361557775,0.21192641579687455,8,7,1,10,10.0,0.0030332822275908867,12,0.46153846153846156,False
7,100,close_based_stop_2_0x_with_intraday_breach_flag,34,66,26,0.5384615384615384,0.5882352941176471,0.4411764705882353,0.38235294117647056,0.5,0.47058823529411764,0.0367137162240744,-0.00737283018751711,17.353237425862538,-14.985891995214267,1.350966874042043,163.11462001950434,-0.3787530768211925,-0.1630803313698918,124.08801574638946,0.27826145361557775,0.21192641579687455,8,7,1,10,10.0,0.0030332822275908867,12,0.46153846153846156,False
7,100,close_confirmed_stop_2_0x_next_open_exit,34,66,26,0.5384615384615384,0.5882352941176471,0.4411764705882353,0.38235294117647056,0.5,0.47058823529411764,0.0367137162240744,-0.00737283018751711,16.99733613906589,-15.411655884027462,1.286703106064598,153.02283533859293,-0.4139103481959051,-0.2240234812448227,113.99623106547804,0.2840878730378586,0.22373433439310728,8,7,1,10,10.0,0.0030332822275908867,12,0.46153846153846156,False
