replay_date,overlay_name,ticker,theme,reference_price,baseline_candidate35_action,overlay_action,skip_reason,pre_entry_features_used,forward_return_20d,simulated_pnl_if_taken_with_baseline_exit,whether_skip_avoided_loss,whether_skip_missed_win,whether_skip_missed_large_win,sample_id
2025-05-30,overlay_theme_loss_cooldown_5pct_3,KTOS,space / defense / nuclear,36.88999938964844,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.02667868012920163;atr_pct=0.03963521194164681;gap_pct=-0.006862475923846811;return_5d=0.04801132358179694;return_20d=0.056112197748313;distance_to_52w_high_prev=-0.05796732550073502;smoke_score=0.6066666666666667,0.25914886233296097,8.697457664489761,False,True,True,0
2025-06-17,overlay_theme_loss_cooldown_5pct_3,KTOS,space / defense / nuclear,43.22999954223633,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.025899219000983773;atr_pct=0.03869665706279653;gap_pct=0.0009706604323225232;return_5d=0.10000000970660894;return_20d=0.23057211010086842;distance_to_52w_high_prev=0.011701380888286206;smoke_score=0.8551724137931034,0.3627110911684419,-5.104969402858188,True,False,False,0
2025-06-27,overlay_theme_loss_cooldown_5pct_3,RKLB,space / defense / nuclear,35.380001068115234,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.05177911416751734;atr_pct=0.06910684471359235;gap_pct=0.013973466426230319;return_5d=0.17776298235156518;return_20d=0.2936014835336538;distance_to_52w_high_prev=-0.050711010636833365;smoke_score=0.9172413793103449,0.27501411103701434,14.596931438991007,False,True,True,0
2025-08-19,overlay_theme_loss_cooldown_5pct_3,F,EV / mobility,11.579999923706055,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.013969111551618257;atr_pct=0.022390810702000066;gap_pct=0.005235638692580702;return_5d=0.02933332655164933;return_20d=0.034852578905047116;distance_to_52w_high_prev=-0.03258148158918628;smoke_score=0.7703703703703704,0.006908456324104417,1.0278351135253985,False,True,False,0
2025-10-20,overlay_theme_loss_cooldown_5pct_3,INTC,semiconductor / hardware,38.099998474121094,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.03643960990522973;atr_pct=0.05208101112853225;gap_pct=0.015131083455499406;return_5d=0.023643128010659042;return_20d=0.324756542799318;distance_to_52w_high_prev=-0.03909213094849817;smoke_score=0.75,-0.08897636549647236,-6.0291393323625755,True,False,False,0
2025-11-05,overlay_theme_loss_cooldown_5pct_3,SOFI,fintech,30.06999969482422,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.04274020246329899;atr_pct=0.060062240513502584;gap_pct=0.005107239163912425;return_5d=-0.026860839286493632;return_20d=0.07316199869984441;distance_to_52w_high_prev=-0.07661596920315639;smoke_score=0.7846153846153846,-0.015630173532572122,-8.21769699260166,True,False,False,0
2025-12-10,overlay_theme_loss_cooldown_5pct_3,F,EV / mobility,13.40999984741211,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.01671945400751663;atr_pct=0.020507081450960172;gap_pct=0.0;return_5d=0.024446118494578783;return_20d=0.008270650759379272;distance_to_52w_high_prev=-0.0400859276243809;smoke_score=0.7703703703703704,0.058911258079207496,5.681269139289867,False,True,True,0
2026-01-27,overlay_theme_loss_cooldown_5pct_3,F,EV / mobility,13.930000305175781,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.01975671631075893;atr_pct=0.023638603780927858;gap_pct=0.014881009611887874;return_5d=0.04894582720440788;return_20d=0.04658150758923396;distance_to_52w_high_prev=-0.03931032378098065;smoke_score=0.8461538461538461,0.03589375370036585,3.7528413343429747,False,True,False,0
2026-02-04,overlay_theme_loss_cooldown_5pct_3,F,EV / mobility,13.819999694824219,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=MIXED;volatility_20d=0.01902761877537532;atr_pct=0.021294200350870138;gap_pct=-0.0007282793547632727;return_5d=0.0;return_20d=0.0014492394067344705;distance_to_52w_high_prev=-0.04689657277074355;smoke_score=0.8142857142857143,-0.10709114145571275,6.0837526893615745,False,True,True,0
2026-04-07,overlay_theme_loss_cooldown_5pct_3,HPE,AI infrastructure,24.6299991607666,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=MIXED;volatility_20d=0.03504870328585349;atr_pct=0.04825415752731054;gap_pct=-0.004475207920789037;return_5d=0.08934093303342161;return_20d=0.12929847610623812;distance_to_52w_high_prev=-0.06845693406698439;smoke_score=0.6620689655172414,0.21965091104746737,10.620448733466006,False,True,True,0
