sample_id,filter_name,filter_description,replay_rounds,original_buy_count,filtered_buy_count,excluded_decision_count,excluded_loser_count,excluded_winner_count,excluded_stopped_out_then_20d_positive_count,no_trade_count_after_filter,trade_simulation_accuracy,accuracy_1d,accuracy_3d,accuracy_5d,accuracy_10d,accuracy_20d,average_return_20d,median_return_20d,average_win,average_loss,profit_factor,ending_account_value,max_drawdown,worst_trade_account_loss,ending_value_excluding_best_decision,top_ticker_profit_share,top_ticker_loss_share,passes_phase1d_diagnostic_gate,volatility_20d_max,smoke_score_min,filter_kind,split
1,vol_0.060_smoke_0.880,Require volatility_20d <= 0.060 and smoke_score >= 0.880.,100,34,14,20,10,10,3,86,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.06774733829605412,0.052632442027911064,20.09879165957317,-15.935615826538616,3.1531244035924466,237.24545328957723,-0.12205952910127393,-0.09276853738938724,189.09816489410423,0.23955314931850727,0.300585089605225,False,0.06,0.88,vol_smoke,calibration
1,vol_0.060_smoke_0.900,Require volatility_20d <= 0.060 and smoke_score >= 0.900.,100,34,13,21,10,11,3,87,0.6923076923076923,0.5384615384615384,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.06767861982493799,0.03662420563525837,17.83127903208659,-14.04545442117962,2.8564670546861013,204.29969360406085,-0.18566592388641323,-0.09276853738938724,168.1892273074561,0.22501324923109417,0.3410362076937528,False,0.06,0.9,vol_smoke,calibration
1,vol_0.060_smoke_0.920,Require volatility_20d <= 0.060 and smoke_score >= 0.920.,100,34,10,24,11,13,4,90,0.7,0.6,0.5,0.6,0.5,0.5,0.052909558566823126,0.01369935030008873,17.51285978552762,-13.788958932785732,2.963482573177044,181.22314170033616,-0.17172135556858248,-0.09941052498737715,145.1126754037314,0.2945628586962783,0.40527666303385745,False,0.06,0.92,vol_smoke,calibration
1,vol_0.060_smoke_0.940,Require volatility_20d <= 0.060 and smoke_score >= 0.940.,100,34,9,25,11,14,4,91,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.07249547591626726,0.03183082952469274,20.358327574298524,-12.990624180929984,3.1343109138949923,183.1780929030012,-0.15793195244116986,-0.08543194363968876,147.06762660639643,0.2956240402100662,0.36872812610237815,False,0.06,0.94,vol_smoke,calibration
1,vol_0.065_smoke_0.880,Require volatility_20d <= 0.065 and smoke_score >= 0.880.,100,34,16,18,9,9,2,84,0.6875,0.625,0.5625,0.5625,0.5625,0.625,0.06246173672833138,0.052632442027911064,20.315531698041177,-15.495354285212917,2.884359332031656,245.99407725238837,-0.12002874817347342,-0.11443788519271099,197.84678885691537,0.21545221079260776,0.2473003674762372,False,0.065,0.88,vol_smoke,calibration
1,vol_0.065_smoke_0.900,Require volatility_20d <= 0.065 and smoke_score >= 0.900.,100,34,15,19,9,10,2,85,0.6666666666666666,0.6,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.6,0.062049807282182554,0.03662420563525837,18.68618040355958,-14.810360448837267,2.523393062324367,212.81000179140943,-0.1740430121247657,-0.11443788519271099,176.69953549480468,0.1932469103730048,0.258738254355483,False,0.065,0.9,vol_smoke,calibration
1,vol_0.065_smoke_0.920,Require volatility_20d <= 0.065 and smoke_score >= 0.920.,100,34,11,23,11,12,4,89,0.7272727272727273,0.6363636363636364,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.046303998001013806,-0.004432128924515277,19.340281628387334,-15.94227342805407,3.2350520504566087,206.89543274293646,-0.1764138963563312,-0.09542959368140588,170.7849664463317,0.2333889637082794,0.4006127509773638,False,0.065,0.92,vol_smoke,calibration
1,vol_0.065_smoke_0.940,Require volatility_20d <= 0.065 and smoke_score >= 0.940.,100,34,10,24,11,13,4,90,0.7,0.7,0.5,0.6,0.5,0.5,0.0632707675589326,0.01369935030008873,22.040314282028067,-15.94227342805407,3.2258510822490702,206.45537969003425,-0.17680140156105617,-0.09563921131924569,170.3449133934295,0.23405464987305208,0.4006127509773638,False,0.065,0.94,vol_smoke,calibration
1,vol_0.070_smoke_0.880,Require volatility_20d <= 0.070 and smoke_score >= 0.880.,100,34,18,16,8,8,2,82,0.6666666666666666,0.5555555555555556,0.5,0.5,0.5555555555555556,0.6111111111111112,0.05352860815564059,0.052632442027911064,22.55413239855996,-18.5531193614687,2.431303540837516,259.33087261390733,-0.1974997543249266,-0.11443788519271099,211.18358421843436,0.20688043442850965,0.3818965759565214,False,0.07,0.88,vol_smoke,calibration
1,vol_0.070_smoke_0.900,Require volatility_20d <= 0.070 and smoke_score >= 0.900.,100,34,17,17,8,9,2,83,0.6470588235294118,0.5294117647058824,0.47058823529411764,0.47058823529411764,0.5294117647058824,0.5882352941176471,0.052639662845939225,0.03662420563525837,21.457904539876196,-17.034613414582733,2.309385643161267,233.82926945114178,-0.26044158560195085,-0.11443788519271099,185.68198105566879,0.23721753954125654,0.38088504390341804,False,0.07,0.9,vol_smoke,calibration
1,vol_0.070_smoke_0.920,Require volatility_20d <= 0.070 and smoke_score >= 0.920.,100,34,13,21,10,11,4,87,0.6923076923076923,0.5384615384615384,0.38461538461538464,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.036420856704567725,-0.004432128924515277,22.966432316083782,-18.361065313271105,2.8143504654841007,233.2536295916696,-0.2115431661787105,-0.09181326334457861,185.1063411961966,0.2708886107953606,0.48126996706993835,False,0.07,0.92,vol_smoke,calibration
1,vol_0.070_smoke_0.940,Require volatility_20d <= 0.070 and smoke_score >= 0.940.,100,34,11,23,11,12,4,89,0.7272727272727273,0.6363636363636364,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.06656350971846246,0.03183082952469274,25.782229723981477,-18.796656864802042,3.6577042977268825,249.8678671974457,-0.17004738026372535,-0.09198568106209422,201.7205788019727,0.27146655421536886,0.38224950417412995,False,0.07,0.94,vol_smoke,calibration
1,vol_0.075_smoke_0.880,Require volatility_20d <= 0.075 and smoke_score >= 0.880.,100,34,21,13,7,6,2,79,0.6666666666666666,0.6190476190476191,0.5714285714285714,0.5714285714285714,0.5238095238095238,0.6190476190476191,0.06658408860894713,0.06864067842056376,25.98972507564393,-21.038259050914203,2.470710624177295,316.5883377026156,-0.2189631433777417,-0.11655113846778448,256.40422720827434,0.1953759971531953,0.35838609137743993,True,0.075,0.88,vol_smoke,calibration
1,vol_0.075_smoke_0.900,Require volatility_20d <= 0.075 and smoke_score >= 0.900.,100,34,20,14,7,7,2,80,0.65,0.6,0.55,0.55,0.5,0.6,0.0664812591183663,0.053650432400441095,24.853881275302797,-19.515198230743383,2.3651928889961855,286.4940689637327,-0.2591779095788286,-0.11655113846778448,226.30995846939143,0.22002060624173428,0.348779344153604,False,0.075,0.9,vol_smoke,calibration
1,vol_0.075_smoke_0.920,Require volatility_20d <= 0.075 and smoke_score >= 0.920.,100,34,15,19,9,10,4,85,0.6666666666666666,0.6,0.4666666666666667,0.5333333333333333,0.4,0.4666666666666667,0.03343600457053242,-0.004432128924515277,21.93003025225233,-17.622484934016626,2.4888692297782438,231.18787785244018,-0.21342106432619168,-0.11592295759183871,183.04058945696718,0.2553216017543606,0.4011524745470898,False,0.075,0.92,vol_smoke,calibration
1,vol_0.075_smoke_0.940,Require volatility_20d <= 0.075 and smoke_score >= 0.940.,100,34,13,21,10,11,4,87,0.6923076923076923,0.6923076923076923,0.5384615384615384,0.6153846153846154,0.46153846153846156,0.5384615384615384,0.058482118330899446,0.03183082952469274,24.317805496624562,-17.764533502851208,3.0800168413442153,247.80211545821624,-0.17155977453356508,-0.11632751597585754,199.65482706274324,0.2558349661071665,0.30334371426986706,False,0.075,0.94,vol_smoke,calibration
2,no_filter_baseline_current,Candidate 34 unchanged with baseline_current exits.,100,36,36,0,0,0,0,64,0.5,0.5555555555555556,0.5277777777777778,0.5555555555555556,0.5277777777777778,0.5833333333333334,0.1027666208962344,0.0350154524523959,25.519147666776,-15.127120671832355,1.6869798437117152,287.0564859089857,-0.3477461948143078,-0.13316100089941357,226.87237541464447,0.22014244370258435,0.13771845060544005,False,,,no_filter,calibration
2,phase1d_volatility_plus_smoke_score,Phase 1D fixed filter: volatility_20d <= 0.0697 and smoke_score >= 0.8839.,100,36,22,14,7,7,2,78,0.5,0.6363636363636364,0.45454545454545453,0.5,0.5,0.5909090909090909,0.09550904571309461,0.04049147850651169,14.220619464255007,-9.890488002108272,1.4378076654280068,147.6314460836141,-0.3332952587244358,-0.12360200597671735,122.31094907215693,0.2935807051473226,0.1844706571799348,False,0.0697,0.8839,vol_smoke,calibration
2,vol_0.055_smoke_0.880,Require volatility_20d <= 0.055 and smoke_score >= 0.880.,100,36,14,22,13,9,3,86,0.6428571428571429,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.12074939042242697,0.05972595887519505,17.024418809118746,-9.922567426899485,3.0883089565448376,203.60693214757129,-0.15656525363956675,-0.08856081761277759,167.49646585096653,0.23567759216584827,0.422053058877553,False,0.055,0.88,vol_smoke,calibration
2,vol_0.055_smoke_0.900,Require volatility_20d <= 0.055 and smoke_score >= 0.900.,100,36,13,23,14,9,4,87,0.6923076923076923,0.7692307692307693,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.6923076923076923,0.12221616017878234,0.05970143352427648,18.402687943973262,-10.097417342458439,4.100657273997415,225.23452212592562,-0.14241233087487237,-0.08690622130809891,177.08723373045262,0.2907020282523508,0.518430826468899,False,0.055,0.9,vol_smoke,calibration
2,vol_0.055_smoke_0.920,Require volatility_20d <= 0.055 and smoke_score >= 0.920.,100,36,9,27,15,12,4,91,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.026085691850092425,0.049152127488330644,16.061906368459997,-8.806334788458665,3.6478073464820526,169.95243384538398,-0.13740773911515036,-0.08366191306699522,133.84196754877922,0.3747009172741907,0.6123711801777326,False,0.055,0.92,vol_smoke,calibration
