sample_id,policy_name,drawdown_start_replay_date,drawdown_end_replay_date,drawdown_depth,number_of_trades_in_drawdown,tickers_in_drawdown,themes_in_drawdown,worst_trade_in_drawdown,whether_overlay_excluded_worst_trade,whether_overlay_reduced_drawdown,whether_overlay_delayed_or_shifted_drawdown
13,overlay_ticker_loss_cooldown_10pct_5,2025-08-28,2026-03-04,-0.5452035202881218,12,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-21.15,False,,
13,overlay_ticker_loss_cooldown_10pct_10,2025-08-28,2026-03-04,-0.5452035202881218,12,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-21.15,False,,
13,overlay_ticker_loss_cooldown_10pct_15,2025-08-28,2026-03-04,-0.5452035202881218,12,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-21.15,False,,
14,candidate34_frozen_baseline,2024-01-23,2024-08-29,-0.3611526142506144,9,"AFRM,CCJ,GM,HPE,IREN,LI,PLTR,RKLB,SMCI","AI / software,AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,space / defense / nuclear",2024-08-29 AFRM pnl=-3.40,False,,
14,candidate35_trend_quality_frozen,2025-07-09,2026-03-05,-0.3240727371417089,13,"CORZ,F,INTC,JOBY,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-16.94,False,,
14,overlay_market_regime_risk_off_skip,2025-07-09,2026-03-05,-0.33024913771327735,13,"CORZ,F,INTC,JOBY,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-16.94,False,,
14,overlay_high_volatility_tail_skip,2024-10-04,2024-12-12,-0.16842547213121106,4,"HOOD,PLTR,SOFI","AI / software,fintech",2024-12-12 SOFI pnl=-7.82,True,,
14,overlay_theme_loss_cooldown_5pct_3,2025-07-09,2026-03-05,-0.30067347048160675,10,"CORZ,F,HPE,INTC,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-13.55,False,,
14,overlay_theme_loss_cooldown_5pct_5,2025-07-09,2026-03-05,-0.2907347965717687,9,"CORZ,F,HPE,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech",2026-03-05 NVAX pnl=-16.94,False,,
14,overlay_theme_loss_cooldown_5pct_8,2025-07-09,2026-03-05,-0.3206129643123532,8,"CORZ,F,HPE,JOBY,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech",2026-03-05 NVAX pnl=-15.81,False,,
14,overlay_theme_loss_cooldown_8pct_3,2025-07-09,2026-03-05,-0.3687552183881876,11,"CORZ,F,HPE,INTC,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-16.94,False,,
14,overlay_theme_loss_cooldown_8pct_5,2025-07-09,2026-03-05,-0.4047436173836776,11,"CORZ,F,HPE,INTC,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-15.81,False,,
14,overlay_theme_loss_cooldown_8pct_8,2025-07-09,2026-03-05,-0.36229443904229586,9,"CORZ,F,HPE,INTC,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-16.94,False,,
14,overlay_theme_loss_cooldown_10pct_3,2025-09-25,2026-03-05,-0.39234399138707854,9,"CORZ,F,INTC,NVAX,RIVN","EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-05 NVAX pnl=-14.68,False,,
14,overlay_theme_loss_cooldown_10pct_5,2025-09-25,2026-03-05,-0.35070245373829545,7,"CORZ,F,INTC,NVAX,RIVN","EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-05 NVAX pnl=-15.81,False,,
14,overlay_theme_loss_cooldown_10pct_8,2025-09-25,2026-03-05,-0.3439412029767337,7,"CORZ,F,INTC,NVAX,RIVN","EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-05 NVAX pnl=-18.07,False,,
14,overlay_ticker_loss_cooldown_5pct_5,2025-07-09,2026-03-05,-0.2709230604196877,10,"CORZ,F,HPE,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech",2026-03-05 NVAX pnl=-19.20,False,,
14,overlay_ticker_loss_cooldown_5pct_10,2025-07-09,2026-03-05,-0.27603079579433476,10,"CORZ,F,HPE,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech",2026-03-05 NVAX pnl=-18.07,False,,
14,overlay_ticker_loss_cooldown_5pct_15,2025-07-09,2026-03-05,-0.27603079579433476,10,"CORZ,F,HPE,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech",2026-03-05 NVAX pnl=-18.07,False,,
14,overlay_ticker_loss_cooldown_8pct_5,2025-07-09,2026-03-05,-0.3678578758123523,12,"CORZ,F,HPE,INTC,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-16.94,False,,
14,overlay_ticker_loss_cooldown_8pct_10,2025-07-09,2026-03-05,-0.3678578758123523,12,"CORZ,F,HPE,INTC,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-16.94,False,,
14,overlay_ticker_loss_cooldown_8pct_15,2025-07-09,2026-03-05,-0.3678578758123523,12,"CORZ,F,HPE,INTC,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-16.94,False,,
14,overlay_ticker_loss_cooldown_10pct_5,2025-07-09,2026-03-05,-0.3240727371417089,13,"CORZ,F,INTC,JOBY,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-16.94,False,,
14,overlay_ticker_loss_cooldown_10pct_10,2025-07-09,2026-03-05,-0.3240727371417089,13,"CORZ,F,INTC,JOBY,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-16.94,False,,
14,overlay_ticker_loss_cooldown_10pct_15,2025-07-09,2026-03-05,-0.3240727371417089,13,"CORZ,F,INTC,JOBY,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-16.94,False,,
15,candidate34_frozen_baseline,2025-07-21,2026-03-24,-0.36915740117225904,12,"BEAM,HPE,INTC,IREN,JOBY,MRNA,NIO,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-24 HPE pnl=-6.72,False,,
15,candidate35_trend_quality_frozen,2025-02-27,2025-06-12,-0.36760371199225506,8,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-10.12,False,,
15,overlay_market_regime_risk_off_skip,2025-09-26,2026-03-06,-0.3511084260352443,8,"CORZ,F,INTC,MRNA,NVAX,RIVN,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-06 NVAX pnl=-28.32,False,,
15,overlay_high_volatility_tail_skip,2024-06-12,2024-10-23,-0.13738165502477995,6,"F,HPE,KTOS,RBLX,SOFI","AI infrastructure,EV / mobility,consumer internet,fintech,space / defense / nuclear",2024-10-23 SOFI pnl=-6.06,True,,
15,overlay_theme_loss_cooldown_5pct_3,2025-09-26,2025-12-05,-0.2179449304806389,4,"CORZ,INTC,XPEV","EV / mobility,crypto-adjacent / high beta,semiconductor / hardware",2025-12-05 INTC pnl=-16.21,False,,
15,overlay_theme_loss_cooldown_5pct_5,2025-02-27,2025-05-27,-0.28912263644095937,5,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-05-27 KTOS pnl=-4.69,True,,
15,overlay_theme_loss_cooldown_5pct_8,2025-09-26,2026-01-21,-0.27456359736747216,5,"CORZ,INTC,MRNA,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-01-21 MRNA pnl=-8.74,False,,
15,overlay_theme_loss_cooldown_8pct_3,2025-02-27,2025-06-12,-0.3611483531572268,8,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-7.59,False,,
15,overlay_theme_loss_cooldown_8pct_5,2025-02-27,2025-06-12,-0.35853874482662873,8,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-7.59,False,,
15,overlay_theme_loss_cooldown_8pct_8,2025-03-07,2025-06-12,-0.29384808184921185,7,"KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-7.59,False,,
15,overlay_theme_loss_cooldown_10pct_3,2025-02-27,2025-06-12,-0.36760371199225506,8,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-10.12,False,,
15,overlay_theme_loss_cooldown_10pct_5,2025-02-27,2026-03-06,-0.45582825760177914,20,"ACHR,CORZ,F,INTC,IREN,JOBY,KTOS,MRNA,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-06 NVAX pnl=-16.99,False,,
15,overlay_theme_loss_cooldown_10pct_8,2025-09-26,2026-03-06,-0.4270599338403982,8,"CORZ,F,INTC,MRNA,NVAX,RIVN,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-06 NVAX pnl=-15.86,False,,
15,overlay_ticker_loss_cooldown_5pct_5,2025-02-27,2025-05-27,-0.28544891409794515,5,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-05-27 KTOS pnl=-7.03,True,,
15,overlay_ticker_loss_cooldown_5pct_10,2025-02-27,2025-05-27,-0.24461098257705927,4,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-05-27 KTOS pnl=-9.37,True,,
15,overlay_ticker_loss_cooldown_5pct_15,2025-09-26,2026-01-21,-0.22052896338705175,5,"CORZ,F,INTC,MRNA,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-01-21 MRNA pnl=-17.48,False,,
15,overlay_ticker_loss_cooldown_8pct_5,2025-02-27,2025-06-12,-0.3594405744830167,8,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-7.59,False,,
15,overlay_ticker_loss_cooldown_8pct_10,2025-02-27,2025-06-12,-0.3594405744830167,8,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-7.59,False,,
15,overlay_ticker_loss_cooldown_8pct_15,2025-02-27,2025-06-12,-0.3594405744830167,8,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-7.59,False,,
15,overlay_ticker_loss_cooldown_10pct_5,2025-02-27,2025-06-12,-0.36760371199225506,8,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-10.12,False,,
15,overlay_ticker_loss_cooldown_10pct_10,2025-02-27,2025-06-12,-0.36760371199225506,8,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-10.12,False,,
15,overlay_ticker_loss_cooldown_10pct_15,2025-02-27,2025-06-12,-0.36760371199225506,8,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-10.12,False,,
16,candidate34_frozen_baseline,2024-01-25,2025-07-30,-0.6294474690192712,23,"ACHR,AFRM,BBAI,CORZ,F,GM,HOOD,INTC,IREN,OKLO,PATH,RKLB,S,SDGR,SMR,SOFI","AI / software,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,software,space / defense / nuclear",2025-07-30 SOFI pnl=-1.79,False,,
16,candidate35_trend_quality_frozen,2025-09-29,2026-03-25,-0.4609375388200284,13,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,False,,
16,overlay_market_regime_risk_off_skip,2025-09-29,2026-03-25,-0.4538616285831564,13,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-7.71,False,,
16,overlay_high_volatility_tail_skip,2025-02-03,2026-03-25,-0.45754846648880243,18,"CORZ,F,HPE,INTC,KTOS,RIVN,SOFI,XPEV","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-25 HPE pnl=-4.63,True,,
16,overlay_theme_loss_cooldown_5pct_3,2025-09-29,2026-03-25,-0.40790701389633677,12,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-12.34,True,,
16,overlay_theme_loss_cooldown_5pct_5,2025-09-29,2026-03-25,-0.44264103513436837,12,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,True,,
16,overlay_theme_loss_cooldown_5pct_8,2025-09-29,2026-03-25,-0.39552412505249146,10,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-10.80,True,,
16,overlay_theme_loss_cooldown_8pct_3,2025-09-29,2026-03-25,-0.4761253942365188,13,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,False,,
16,overlay_theme_loss_cooldown_8pct_5,2025-09-29,2026-03-25,-0.4914868070827534,13,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,False,,
16,overlay_theme_loss_cooldown_8pct_8,2025-09-29,2026-03-25,-0.4473318606854584,11,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-10.80,False,,
16,overlay_theme_loss_cooldown_10pct_3,2025-09-29,2026-03-25,-0.4609375388200284,13,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,False,,
16,overlay_theme_loss_cooldown_10pct_5,2025-09-29,2026-03-25,-0.4609375388200284,13,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,False,,
16,overlay_theme_loss_cooldown_10pct_8,2025-09-29,2026-03-25,-0.4625878597918024,13,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,False,,
16,overlay_ticker_loss_cooldown_5pct_5,2025-09-29,2026-03-25,-0.43608955174599073,12,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,True,,
16,overlay_ticker_loss_cooldown_5pct_10,2025-09-29,2026-03-25,-0.3634535131001223,11,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-10.80,True,,
16,overlay_ticker_loss_cooldown_5pct_15,2025-09-29,2026-03-25,-0.37085813892649266,11,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-12.34,True,,
16,overlay_ticker_loss_cooldown_8pct_5,2025-09-29,2026-03-25,-0.4952322398003688,13,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-7.71,False,,
16,overlay_ticker_loss_cooldown_8pct_10,2025-09-29,2026-03-25,-0.4255717282070012,12,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-7.71,False,,
16,overlay_ticker_loss_cooldown_8pct_15,2025-09-29,2026-03-25,-0.4255717282070012,12,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-7.71,False,,
16,overlay_ticker_loss_cooldown_10pct_5,2025-09-29,2026-03-25,-0.4609375388200284,13,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,False,,
16,overlay_ticker_loss_cooldown_10pct_10,2025-09-29,2026-03-25,-0.4609375388200284,13,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,False,,
16,overlay_ticker_loss_cooldown_10pct_15,2025-09-29,2026-03-25,-0.4609375388200284,13,"CORZ,F,HPE,INTC,NVAX,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-25 HPE pnl=-9.26,False,,
17,candidate34_frozen_baseline,2025-01-27,2025-06-06,-0.4414756372228503,9,"ACHR,BBAI,GM,JOBY,OKLO,RIVN,RKLB,XPEV","AI / software,EV / mobility,space / defense / nuclear",2025-06-06 RKLB pnl=-11.22,False,,
17,candidate35_trend_quality_frozen,2025-08-26,2026-03-26,-0.4473073830071549,11,"CORZ,F,HPE,INTC,NIO,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-11.09,False,,
17,overlay_market_regime_risk_off_skip,2025-08-26,2026-03-26,-0.44707741422988656,11,"CORZ,F,HPE,INTC,NIO,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-9.50,False,,
17,overlay_high_volatility_tail_skip,2024-03-20,2024-08-26,-0.24958347307151973,8,"CCJ,GM,HOOD,HPE,KTOS,OKLO,RBLX","AI infrastructure,EV / mobility,consumer internet,fintech,space / defense / nuclear",2024-08-26 KTOS pnl=-3.84,True,,
17,overlay_theme_loss_cooldown_5pct_3,2025-01-16,2026-04-22,-0.4250249024038256,16,"CORZ,F,HOOD,INTC,IREN,JOBY,KTOS,NIO,NVAX,RIVN,RKLB,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-04-22 CORZ pnl=-8.25,False,,
17,overlay_theme_loss_cooldown_5pct_5,2025-08-26,2026-04-22,-0.40394844918619366,10,"CORZ,F,HPE,INTC,NIO,RIVN,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-04-22 CORZ pnl=-11.55,False,,
17,overlay_theme_loss_cooldown_5pct_8,2025-08-26,2026-04-22,-0.4235256663491235,8,"CORZ,HPE,INTC,MRNA,NIO,RIVN,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-04-22 CORZ pnl=-8.25,True,,
17,overlay_theme_loss_cooldown_8pct_3,2025-08-26,2026-03-26,-0.39758301689107967,10,"CORZ,F,HPE,INTC,NIO,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-9.50,False,,
17,overlay_theme_loss_cooldown_8pct_5,2025-08-26,2026-03-26,-0.3750149184445728,9,"CORZ,F,HPE,INTC,NIO,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-9.50,False,,
17,overlay_theme_loss_cooldown_8pct_8,2025-08-26,2026-03-26,-0.36102872883646686,8,"EDIT,F,HPE,INTC,SOFI","AI infrastructure,EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-11.09,False,,
17,overlay_theme_loss_cooldown_10pct_3,2025-08-26,2026-03-26,-0.4112160115682818,10,"CORZ,F,HPE,INTC,NIO,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-12.67,False,,
17,overlay_theme_loss_cooldown_10pct_5,2025-08-26,2026-03-26,-0.4112160115682818,10,"CORZ,F,HPE,INTC,NIO,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-12.67,False,,
17,overlay_theme_loss_cooldown_10pct_8,2025-08-26,2026-03-26,-0.424053704248852,10,"CORZ,EDIT,F,HPE,INTC,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-14.25,False,,
17,overlay_ticker_loss_cooldown_5pct_5,2025-08-26,2026-04-22,-0.3733558133431718,10,"CORZ,F,INTC,NIO,NVAX,RIVN,SOFI","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-04-22 CORZ pnl=-11.55,False,,
17,overlay_ticker_loss_cooldown_5pct_10,2025-08-26,2026-04-22,-0.3663633403206019,10,"CORZ,F,INTC,MRNA,NIO,NVAX,RIVN,SOFI","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-04-22 CORZ pnl=-8.25,False,,
17,overlay_ticker_loss_cooldown_5pct_15,2025-08-26,2026-04-22,-0.39008635335328146,10,"CORZ,F,INTC,MRNA,NIO,NVAX,RIVN,SOFI","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-04-22 CORZ pnl=-6.60,False,,
17,overlay_ticker_loss_cooldown_8pct_5,2025-08-26,2026-03-26,-0.39795731892817476,10,"CORZ,F,HPE,INTC,NIO,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-11.09,False,,
17,overlay_ticker_loss_cooldown_8pct_10,2025-08-26,2026-03-26,-0.39510860399247816,10,"CORZ,F,HPE,INTC,NIO,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-9.50,False,,
17,overlay_ticker_loss_cooldown_8pct_15,2025-08-26,2026-03-26,-0.39510860399247816,10,"CORZ,F,HPE,INTC,NIO,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-9.50,False,,
17,overlay_ticker_loss_cooldown_10pct_5,2025-08-26,2026-03-26,-0.4112160115682818,10,"CORZ,F,HPE,INTC,NIO,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-12.67,False,,
17,overlay_ticker_loss_cooldown_10pct_10,2025-08-26,2026-03-26,-0.40249786357973394,10,"CORZ,F,HPE,INTC,NIO,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-11.09,False,,
17,overlay_ticker_loss_cooldown_10pct_15,2025-08-26,2026-03-26,-0.40249786357973394,10,"CORZ,F,HPE,INTC,NIO,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-11.09,False,,
18,candidate34_frozen_baseline,2025-05-13,2026-03-19,-0.3978716954261414,15,"ACHR,BBAI,CORZ,HPE,INTC,JOBY,PATH,RIVN,RKLB,SOFI","AI / software,AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-19 RIVN pnl=-16.73,False,,
18,candidate35_trend_quality_frozen,2025-10-01,2026-03-03,-0.3220801806012019,9,"F,INTC,MRNA,SOFI,XPEV","EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-03 MRNA pnl=-16.63,False,,
18,overlay_market_regime_risk_off_skip,2025-10-01,2026-03-03,-0.3288228116829366,9,"F,INTC,MRNA,SOFI,XPEV","EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-03 MRNA pnl=-16.63,False,,
18,overlay_high_volatility_tail_skip,2025-10-17,2026-03-27,-0.14713165088805935,7,"F,HPE,INTC","AI infrastructure,EV / mobility,semiconductor / hardware",2026-03-27 HPE pnl=-17.36,True,,
18,overlay_theme_loss_cooldown_5pct_3,2025-10-01,2026-04-23,-0.38211826216974754,9,"CORZ,F,INTC,MRNA,RIVN,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-04-23 CORZ pnl=-6.38,False,,
18,overlay_theme_loss_cooldown_5pct_5,2025-10-01,2026-04-23,-0.36814397069187643,9,"CORZ,F,HPE,INTC,MRNA,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-04-23 CORZ pnl=-6.38,False,,
18,overlay_theme_loss_cooldown_5pct_8,2025-10-01,2026-04-23,-0.37189310057086267,9,"CORZ,F,HPE,INTC,MRNA,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-04-23 CORZ pnl=-11.16,False,,
18,overlay_theme_loss_cooldown_8pct_3,2025-10-01,2026-03-03,-0.3430974382857048,8,"F,INTC,MRNA,RIVN,XPEV","EV / mobility,biotech,semiconductor / hardware",2026-03-03 MRNA pnl=-11.09,False,,
18,overlay_theme_loss_cooldown_8pct_5,2025-10-01,2026-03-27,-0.3728231220144581,9,"F,HPE,INTC,MRNA,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,semiconductor / hardware",2026-03-27 HPE pnl=-9.47,False,,
