sample_id,policy_name,replay_rounds,buy_count,no_trade_count,buy_rate,simulated_win_rate,accuracy_1d,accuracy_3d,accuracy_5d,accuracy_10d,accuracy_20d,average_forward_return_1d,average_forward_return_3d,average_forward_return_5d,average_forward_return_10d,average_forward_return_20d,median_forward_return_1d,median_forward_return_3d,median_forward_return_5d,median_forward_return_10d,median_forward_return_20d,average_win_dollars,average_loss_dollars,profit_factor,ending_account_value,max_drawdown,worst_trade_loss_percent,stopped_out_but_20d_positive_rate,best_trade,worst_trade,top_profit_ticker_contribution_share,top_loss_ticker_contribution_share,top_profit_theme_contribution_share,top_loss_theme_contribution_share,number_of_trades_excluded_by_overlay,excluded_loser_count,excluded_winner_count,excluded_loser_dollars_avoided,excluded_winner_dollars_missed,overlay_false_positive_rate,overlay_false_negative_rate,ending_value_excluding_best_trade,split_name
0,overlay_theme_loss_cooldown_10pct_3,100,81,19,0.81,0.5853658536585366,0.5555555555555556,0.5555555555555556,0.5802469135802469,0.654320987654321,0.6419753086419753,0.006032508650493928,0.02115158406235701,0.022097454567127976,0.04500910900145711,0.06829092589893634,0.004822473166463892,0.006042319400583196,0.013404826011449655,0.036340806703286654,0.037563871163798,26.42744256498703,-14.141235681525776,2.6383359644251523,493.85761497375046,-0.26443689081784383,-0.10175994349441488,0.14634146341463414,2026-05-29 HPE pnl=96.29,2025-10-02 INTC pnl=-29.44,0.3212579755669667,0.40587509173602854,0.3212579755669667,0.4058750917360286,3,1,2,5.104969402858188,15.624766552516405,0.6666666666666666,0.4146341463414634,397.56303818280446,calibration
0,overlay_theme_loss_cooldown_10pct_5,100,80,20,0.8,0.5853658536585366,0.5625,0.5625,0.5875,0.65,0.6375,0.006700088072914241,0.021454598498632526,0.022708379530705737,0.04366647114355571,0.06753539667054997,0.004926058883230389,0.008299280645094442,0.014815321596543196,0.033173458263077715,0.03723750195512976,26.42744256498703,-14.141235681525776,2.6383359644251523,493.85761497375046,-0.26443689081784383,-0.10175994349441488,0.14634146341463414,2026-05-29 HPE pnl=96.29,2025-10-02 INTC pnl=-29.44,0.3212579755669667,0.40587509173602854,0.3212579755669667,0.4058750917360286,4,1,3,5.104969402858188,34.2594750796727,0.75,0.4146341463414634,397.56303818280446,calibration
0,overlay_theme_loss_cooldown_10pct_8,100,78,22,0.78,0.6,0.5641025641025641,0.5641025641025641,0.5897435897435898,0.6666666666666666,0.6410256410256411,0.006428088793814138,0.02030737326901438,0.024188755826714942,0.0470359701322093,0.0702801614106856,0.004926058883230389,0.008299280645094442,0.017571780430581607,0.03654312752418942,0.03723750195512976,27.77633722697556,-14.524741964382763,2.868519519495223,534.2362220172893,-0.26134778274142245,-0.10175994349441488,0.15,2026-05-29 HPE pnl=108.33,2025-10-02 INTC pnl=-32.72,0.33983372758308544,0.4469049785391774,0.33983372758308544,0.4469049785391774,6,2,4,12.881680898393896,52.8302996105467,0.6666666666666666,0.4,425.90482312747497,calibration
0,overlay_ticker_loss_cooldown_5pct_5,100,62,38,0.62,0.5,0.5161290322580645,0.4838709677419355,0.5645161290322581,0.5967741935483871,0.6451612903225806,0.0032019778696243378,0.007435453322704167,0.010195277415799625,0.024832986037422407,0.047010760451398535,0.0041086561333822935,-0.0019766901737996445,0.007515948191324173,0.018725180747901526,0.03640244322341368,13.61672616298711,-7.990697454988946,1.704072296528457,190.0164593279706,-0.24652484898267224,-0.10592846764212002,0.21875,2026-05-29 HPE pnl=36.11,2025-11-13 XPEV pnl=-14.48,0.28995551519580953,0.17552381420807997,0.42518510386376573,0.27341347118749176,22,8,14,59.61822578593656,171.93647884409776,0.6363636363636364,0.5,153.90599303136585,calibration
0,overlay_ticker_loss_cooldown_5pct_10,100,57,43,0.57,0.4827586206896552,0.5087719298245614,0.49122807017543857,0.5614035087719298,0.5964912280701754,0.6140350877192983,0.003195768907195022,0.005521204690424619,0.006717380220858808,0.017619960295791045,0.03243969627069481,0.00436164208352352,-0.001787265848018027,0.00722987967825417,0.018795331384117375,0.03366392895926196,11.86369757895568,-8.672466114471062,1.276774594546875,136.0047743883136,-0.2721623162351553,-0.10592846764212002,0.20689655172413793,2025-01-17 HOOD pnl=29.46,2026-03-03 MRNA pnl=-16.63,0.3803434636117156,0.19024180614338418,0.5577282258985252,0.26871425645747704,27,10,17,69.65450938905981,212.65305087757122,0.6296296296296297,0.5172413793103449,106.54262593991447,calibration
0,overlay_ticker_loss_cooldown_5pct_15,100,57,43,0.57,0.5,0.49122807017543857,0.47368421052631576,0.5614035087719298,0.5789473684210527,0.631578947368421,0.001599798758833843,0.0019598283399358237,0.007308667449095195,0.01663629577378279,0.03775512106620185,-0.0006793201857003828,-0.002166114499581262,0.00722987967825417,0.018655030111685678,0.03589375370036585,11.901991878285711,-8.57583287810305,1.387852590816625,146.56622600255727,-0.23094391123389524,-0.10592846764212002,0.21428571428571427,2025-01-17 HOOD pnl=29.46,2026-03-03 MRNA pnl=-16.63,0.3791197200070555,0.1869116508373402,0.5559337521796905,0.29115230597848496,27,10,17,69.99716456549501,212.65305087757122,0.6296296296296297,0.5,117.10407755415815,calibration
0,overlay_ticker_loss_cooldown_8pct_5,100,80,20,0.8,0.5581395348837209,0.55,0.5625,0.575,0.6625,0.6625,0.007496661645240077,0.021527907317424325,0.02136676832085684,0.04465737236688533,0.07346322275206986,0.004926058883230389,0.00990455548232927,0.012526790972497981,0.028721435788701788,0.038012738122299994,24.161620838153954,-14.131858724486541,2.159655195142156,411.3735843504506,-0.3476950812763857,-0.10175994349441488,0.16279069767441862,2026-05-29 HPE pnl=84.26,2025-10-02 INTC pnl=-29.44,0.29356233831561324,0.24808965359253207,0.29356233831561324,0.28920544447834035,4,2,2,14.246836324964235,33.2316399661473,0.5,0.4418604651162791,327.11582965837283,calibration
0,overlay_ticker_loss_cooldown_8pct_10,100,78,22,0.78,0.5714285714285714,0.5512820512820513,0.5769230769230769,0.5897435897435898,0.6794871794871795,0.6666666666666666,0.008332826022517196,0.023280652875835667,0.02357882617092588,0.04783295262103371,0.07361316880759082,0.004926058883230389,0.011957092104565747,0.014815321596543196,0.033173458263077715,0.038012738122299994,25.30078273349719,-14.022704563799344,2.405696905651429,454.8101034555444,-0.29249610332057197,-0.10175994349441488,0.16666666666666666,2026-05-29 HPE pnl=96.29,2025-10-02 INTC pnl=-29.44,0.3178657164904238,0.20084784879846931,0.3178657164904238,0.3076486851788766,6,4,2,27.589846140725243,33.2316399661473,0.3333333333333333,0.42857142857142855,358.5155266645984,calibration
0,overlay_ticker_loss_cooldown_8pct_15,100,78,22,0.78,0.5853658536585366,0.5384615384615384,0.5641025641025641,0.5897435897435898,0.6666666666666666,0.6794871794871795,0.007166540144868642,0.02067810861970924,0.024010920683867856,0.04711412085495075,0.0774975176966152,0.0046404024349741,0.00990455548232927,0.014815321596543196,0.028721435788701788,0.04868643158000474,25.770896341261437,-14.126689730564067,2.575440006644276,478.34778677068533,-0.2507585591374306,-0.10175994349441488,0.17073170731707318,2026-05-29 HPE pnl=96.29,2025-10-02 INTC pnl=-29.44,0.32944242937513785,0.21109704102647733,0.32944242937513785,0.32334788500578676,6,4,2,27.932501317160444,33.2316399661473,0.3333333333333333,0.4146341463414634,382.05320997973934,calibration
0,overlay_ticker_loss_cooldown_10pct_5,100,82,18,0.82,0.5714285714285714,0.5487804878048781,0.573170731707317,0.5853658536585366,0.6585365853658537,0.6463414634146342,0.00614004498270873,0.021212654409925164,0.02217443980038324,0.04265766471000507,0.07039574733093347,0.0046404024349741,0.00990455548232927,0.014815321596543196,0.028721435788701788,0.03723750195512976,25.3569381529831,-13.80951836801709,2.448257062240962,459.9951850472868,-0.27749624709493426,-0.10175994349441488,0.16666666666666666,2026-05-29 HPE pnl=96.29,2025-10-02 INTC pnl=-29.44,0.3171617717735177,0.38064424833674393,0.31716177177351756,0.38064424833674393,2,0,2,0.0,33.2316399661473,1.0,0.42857142857142855,363.7006082563408,calibration
0,overlay_ticker_loss_cooldown_10pct_10,100,82,18,0.82,0.5714285714285714,0.5487804878048781,0.573170731707317,0.5853658536585366,0.6585365853658537,0.6463414634146342,0.00614004498270873,0.021212654409925164,0.02217443980038324,0.04265766471000507,0.07039574733093347,0.0046404024349741,0.00990455548232927,0.014815321596543196,0.028721435788701788,0.03723750195512976,25.3569381529831,-13.80951836801709,2.448257062240962,459.9951850472868,-0.27749624709493426,-0.10175994349441488,0.16666666666666666,2026-05-29 HPE pnl=96.29,2025-10-02 INTC pnl=-29.44,0.3171617717735177,0.38064424833674393,0.31716177177351756,0.38064424833674393,2,0,2,0.0,33.2316399661473,1.0,0.42857142857142855,363.7006082563408,calibration
