sample_id,ticker,theme,subtheme,calendar_month,calendar_quarter,entry_gap_pct_bucket,volatility_20d_bucket,atr_pct_bucket,smoke_score_bucket,decision_strength_bucket,simulated_exit_reason,candidate_count,win_count,loss_count,total_pnl_dollars,average_pnl_dollars,median_pnl_dollars,average_20d_forward_return,median_20d_forward_return,max_single_candidate_loss_dollars,max_drawdown_contribution_dollars,simulated_win_rate
1,IREN,crypto-adjacent / high beta,bitcoin mining / AI compute,2025-08,2025Q3,"(0.05, inf]","(0.05, 0.07]","(0.07, 0.1]","(0.94, inf]","(0.5, 0.65]",TARGET_1,1,1,0,42.80857208251959,42.80857208251959,42.80857208251959,0.8168402320739865,0.8168402320739865,42.80857208251959,0.0,1.0
1,IREN,crypto-adjacent / high beta,bitcoin mining / AI compute,2025-09,2025Q3,"(-inf, -0.02]","(0.05, 0.07]","(0.05, 0.07]","(0.94, inf]","(0.5, 0.65]",TARGET_1,1,1,0,58.473493907383556,58.473493907383556,58.473493907383556,0.09949093131376108,0.09949093131376108,58.473493907383556,0.0,1.0
1,JOBY,EV / mobility,eVTOL,2025-07,2025Q3,"(-inf, -0.02]","(0.05, 0.07]","(0.05, 0.07]","(0.94, inf]","(0.8, 1.0]",TARGET_1,1,1,0,34.609363059997605,34.609363059997605,34.609363059997605,-0.019751607657079395,-0.019751607657079395,34.609363059997605,0.0,1.0
1,NIO,EV / mobility,China EV,2025-12,2025Q4,"(-inf, -0.02]","(-inf, 0.03]","(0.03, 0.05]","(-inf, 0.88]","(0.5, 0.65]",STOP,1,0,1,-17.467800420897333,-17.467800420897333,-17.467800420897333,-0.13272727619517932,-0.13272727619517932,-17.467800420897333,-17.467800420897333,0.0
1,PATH,AI / software,automation software,2025-12,2025Q4,"(0.05, inf]","(-inf, 0.03]","(0.03, 0.05]","(0.88, 0.9]","(0.5, 0.65]",TARGET_1,1,1,0,40.953704239981505,40.953704239981505,40.953704239981505,0.06864067842056376,0.06864067842056376,40.953704239981505,0.0,1.0
1,PLTR,AI / software,analytics / defense AI,2024-02,2024Q1,"(0.0, 0.02]","(0.07, 0.1]","(0.05, 0.07]","(0.94, inf]","(0.65, 0.8]",TIME_EXIT,1,1,0,9.904160003662113,9.904160003662113,9.904160003662113,0.12118638376160984,0.12118638376160984,9.904160003662113,0.0,1.0
1,PLTR,AI / software,analytics / defense AI,2024-05,2024Q2,"(-inf, -0.02]","(-inf, 0.03]","(0.03, 0.05]","(0.92, 0.94]","(0.8, 1.0]",TIME_EXIT,1,1,0,0.5280636634826692,0.5280636634826692,0.5280636634826692,-0.12336369757817411,-0.12336369757817411,0.5280636634826692,0.0,1.0
1,PLTR,AI / software,analytics / defense AI,2024-09,2024Q3,"(0.0, 0.02]","(0.03, 0.05]","(0.03, 0.05]","(0.94, inf]","(0.8, 1.0]",TARGET_1,1,1,0,11.902214108603346,11.902214108603346,11.902214108603346,0.12398847123464551,0.12398847123464551,11.902214108603346,0.0,1.0
1,RIVN,EV / mobility,EV OEM,2025-11,2025Q4,"(-0.02, 0.0]","(0.05, 0.07]","(0.05, 0.07]","(0.94, inf]","(0.65, 0.8]",TARGET_1,1,1,0,47.5702288900103,47.5702288900103,47.5702288900103,0.17936928042141131,0.17936928042141131,47.5702288900103,0.0,1.0
1,RIVN,EV / mobility,EV OEM,2025-12,2025Q4,"(0.0, 0.02]","(0.05, 0.07]","(0.05, 0.07]","(0.94, inf]","(0.65, 0.8]",STOP,1,0,1,-32.51951384190147,-32.51951384190147,-32.51951384190147,-0.2663697659848979,-0.2663697659848979,-32.51951384190147,-32.51951384190147,0.0
