sample_id,filter_name,replay_date,ticker,entry_date,entry_price,reference_price,sector_or_theme,reason_excluded,decision_strength,smoke_score,atr_pct,volatility_20d,entry_gap_pct,relative_volume_prev20,baseline_exit_reason,baseline_pnl_dollars,forward_return_20d,stopped_out_then_20d_positive,would_have_been_winner_baseline_simulation,would_have_been_winner_20d
2,minimum_decision_strength,2025-06-20,RKLB,2025-06-23,28.924999237060547,30.040000915527344,space / defense / nuclear,Require decision_strength >= 0.5863,0.5670176184687236,0.9066666666666666,0.06103767145864564,0.051350593361594275,-0.03711723184037807,1.7831585662185117,TARGET_1,32.83074072156637,0.570905365795678,False,True,True
2,minimum_decision_strength,2025-09-17,HUT,2025-09-18,38.400001525878906,37.790000915527344,,Require decision_strength >= 0.5863,0.4738993738030013,0.8642857142857144,0.05741316087685342,0.05067959478416929,0.01614185222474873,1.6722372213698649,STOP,-23.050055732727003,0.42656783650040353,True,False,True
2,minimum_decision_strength,2026-02-17,RIVN,2026-02-18,16.4950008392334,16.469999313354492,EV / mobility,Require decision_strength >= 0.5863,0.5197519331607126,0.8857142857142858,0.06487120201400406,0.06939814489100102,0.001518004063220113,1.806338827017839,STOP,-19.429655757359086,-0.039465673687261726,False,False,False
2,minimum_smoke_score,2024-03-07,HPE,2024-03-08,18.6299991607666,18.18000030517578,semiconductor / hardware,Require smoke_score >= 0.8839,0.5267983066692034,0.8799999999999999,0.038464567440135544,0.02990910739470916,0.024752411883222525,1.7583276171656883,STOP,-5.337793854304721,-0.009901006719154726,False,False,False
2,minimum_smoke_score,2025-01-13,KTOS,2025-01-14,31.600000381469727,30.889999389648438,space / defense / nuclear,Require smoke_score >= 0.8839,0.5467199623862006,0.8606060606060606,0.04030431151302226,0.03308983353549532,0.02298481728229551,2.247752388748536,TARGET_1,14.813601894923636,0.03820007538009906,False,True,True
2,minimum_smoke_score,2025-04-29,SOFI,2025-04-30,12.78499984741211,13.270000457763672,,Require smoke_score >= 0.8839,0.6364578705085924,0.876470588235294,0.06452793359100574,0.06843229799503595,-0.036548650611975764,2.7457678934008625,TIME_EXIT,6.266578170776398,0.003767839889658342,False,True,True
2,minimum_smoke_score,2025-06-03,JOBY,2025-06-04,8.020000457763672,8.029999732971191,EV / mobility,Require smoke_score >= 0.8839,0.7156895493789418,0.8516129032258066,0.07173101225635262,0.07450533040820165,-0.0012452397932795067,2.821851105700796,TARGET_1,34.39960054670064,0.2652553157249973,False,True,True
2,minimum_smoke_score,2025-09-17,HUT,2025-09-18,38.400001525878906,37.790000915527344,,Require smoke_score >= 0.8839,0.4738993738030013,0.8642857142857144,0.05741316087685342,0.05067959478416929,0.01614185222474873,1.6722372213698649,STOP,-23.050055732727003,0.42656783650040353,True,False,True
2,low_relative_volume_prev20,2024-03-07,HPE,2024-03-08,18.6299991607666,18.18000030517578,semiconductor / hardware,Require relative_volume_prev20 >= 1.8162,0.5267983066692034,0.8799999999999999,0.038464567440135544,0.02990910739470916,0.024752411883222525,1.7583276171656883,STOP,-5.337793854304721,-0.009901006719154726,False,False,False
2,low_relative_volume_prev20,2024-04-03,CCJ,2024-04-04,49.529998779296875,49.86000061035156,space / defense / nuclear,Require relative_volume_prev20 >= 1.8162,0.5816867437239471,0.9199999999999999,0.03352243055517605,0.03435631647552263,-0.006618568532190783,1.7037521220869534,STOP,-5.113345221383227,-0.0589651505298191,False,False,False
2,low_relative_volume_prev20,2024-10-30,SOFI,2024-10-31,11.15999984741211,11.220000267028809,,Require relative_volume_prev20 >= 1.8162,0.5307174022308544,0.9151515151515153,0.05318944127861033,0.038730424326403855,-0.005347630854610319,1.6673657109867774,TARGET_1,16.012769725799572,0.43672018320746164,False,True,True
2,low_relative_volume_prev20,2025-01-30,OKLO,2025-01-31,42.400001525878906,41.90999984741211,space / defense / nuclear,Require relative_volume_prev20 >= 1.8162,0.8364658449880248,0.9741935483870968,0.11519413157903463,0.11994025486457247,0.011691760445020627,1.702386153279318,TARGET_1,43.32287432752335,-0.20329278188460242,False,True,False
2,low_relative_volume_prev20,2025-06-20,RKLB,2025-06-23,28.924999237060547,30.040000915527344,space / defense / nuclear,Require relative_volume_prev20 >= 1.8162,0.5670176184687236,0.9066666666666666,0.06103767145864564,0.051350593361594275,-0.03711723184037807,1.7831585662185117,TARGET_1,32.83074072156637,0.570905365795678,False,True,True
2,low_relative_volume_prev20,2025-07-18,JOBY,2025-07-21,17.8799991607666,17.780000686645508,EV / mobility,Require relative_volume_prev20 >= 1.8162,0.7643695560379631,0.96,0.06388397803763073,0.06069671853290772,0.00562421092571741,1.7193260043416687,STOP,-25.824986388342722,-0.06467949839522047,False,False,False
2,low_relative_volume_prev20,2025-09-17,HUT,2025-09-18,38.400001525878906,37.790000915527344,,Require relative_volume_prev20 >= 1.8162,0.4738993738030013,0.8642857142857144,0.05741316087685342,0.05067959478416929,0.01614185222474873,1.6722372213698649,STOP,-23.050055732727003,0.42656783650040353,True,False,True
2,low_relative_volume_prev20,2026-02-17,RIVN,2026-02-18,16.4950008392334,16.469999313354492,EV / mobility,Require relative_volume_prev20 >= 1.8162,0.5197519331607126,0.8857142857142858,0.06487120201400406,0.06939814489100102,0.001518004063220113,1.806338827017839,STOP,-19.429655757359086,-0.039465673687261726,False,False,False
2,low_relative_volume_prev20,2026-03-31,NIO,2026-04-01,6.199999809265137,6.03000020980835,,Require relative_volume_prev20 >= 1.8162,0.5988121763358798,0.9290322580645162,0.05200189189456953,0.05428102643500375,0.028192304069951213,1.5376966837971118,TIME_EXIT,5.514001722335848,0.05970143352427648,False,True,True
2,weak_distance_from_high,2024-08-29,AFRM,2024-08-30,41.5,41.65999984741211,,Require distance_from_52w_high_pct >= -0.1624,0.790990990990991,0.9405405405405405,0.05377716904070593,0.07631066548198796,-0.0038406108496913394,7.765986142132342,STOP,-6.804070562090175,-0.012001920351208506,False,False,False
2,weak_distance_from_high,2025-04-02,RIVN,2025-04-03,11.774999618530273,12.489999771118164,EV / mobility,Require distance_from_52w_high_pct >= -0.1624,0.6457959413694198,0.8914285714285712,0.059533341176812964,0.039926404354953475,-0.057245809903155864,1.8521634723247813,STOP,-16.906981891904564,0.10168138358980738,True,False,True
2,weak_distance_from_high,2025-04-29,SOFI,2025-04-30,12.78499984741211,13.270000457763672,,Require distance_from_52w_high_pct >= -0.1624,0.6364578705085924,0.876470588235294,0.06452793359100574,0.06843229799503595,-0.036548650611975764,2.7457678934008625,TIME_EXIT,6.266578170776398,0.003767839889658342,False,True,True
2,weak_distance_from_high,2025-06-03,JOBY,2025-06-04,8.020000457763672,8.029999732971191,EV / mobility,Require distance_from_52w_high_pct >= -0.1624,0.7156895493789418,0.8516129032258066,0.07173101225635262,0.07450533040820165,-0.0012452397932795067,2.821851105700796,TARGET_1,34.39960054670064,0.2652553157249973,False,True,True
2,weak_distance_from_high,2025-12-31,PATH,2026-01-02,16.5,16.389999389648438,AI / software,Require distance_from_52w_high_pct >= -0.1624,0.7814309557055781,0.9285714285714286,0.05302015442326018,0.0643119518256967,0.006711446885168115,2.532878601350202,STOP,-18.48000627136227,-0.23184865030931867,False,False,False
2,weak_distance_from_high,2026-02-17,RIVN,2026-02-18,16.4950008392334,16.469999313354492,EV / mobility,Require distance_from_52w_high_pct >= -0.1624,0.5197519331607126,0.8857142857142858,0.06487120201400406,0.06939814489100102,0.001518004063220113,1.806338827017839,STOP,-19.429655757359086,-0.039465673687261726,False,False,False
2,weak_distance_from_high,2026-03-31,NIO,2026-04-01,6.199999809265137,6.03000020980835,,Require distance_from_52w_high_pct >= -0.1624,0.5988121763358798,0.9290322580645162,0.05200189189456953,0.05428102643500375,0.028192304069951213,1.5376966837971118,TIME_EXIT,5.514001722335848,0.05970143352427648,False,True,True
2,extreme_short_term_runup,2024-01-23,SMCI,2024-01-24,47.12900161743164,45.737998962402344,semiconductor / hardware,Exclude return_5d_prior above 0.3309,0.6883004967033114,0.9621621621621621,0.0742364963662281,,0.030412407332746083,1.9298396054649407,TARGET_1,20.27831475939071,0.6051642284841745,False,True,True
2,extreme_short_term_runup,2024-02-08,PLTR,2024-02-09,25.040000915527344,24.510000228881836,AI / software,Exclude return_5d_prior above 0.3309,0.758478967252619,1.0,0.054079970101418316,0.07424819726764872,0.021623854822366395,2.742977371940236,STOP,-8.053160481044216,0.06242352804397777,True,False,True
2,extreme_short_term_runup,2024-06-04,CORZ,2024-06-05,6.900000095367432,6.829999923706055,crypto-adjacent / high beta,Exclude return_5d_prior above 0.3309,0.8095238095238099,0.9714285714285715,0.06935788784414906,0.10177296828958105,0.010248927151289555,14.251580991842548,TARGET_1,21.21364658934732,0.4816983892538358,False,True,True
2,extreme_short_term_runup,2024-06-12,IREN,2024-06-13,13.630000114440918,13.550000190734863,crypto-adjacent / high beta,Exclude return_5d_prior above 0.3309,0.6323485285071875,0.9428571428571428,0.08228782745100957,0.07175666068141263,0.005904053326933223,2.348279613707545,STOP,-15.175171049390485,-0.09151289694933318,False,False,False
2,extreme_short_term_runup,2024-08-21,RKLB,2024-08-22,7.0,7.0,space / defense / nuclear,Exclude return_5d_prior above 0.3309,0.6407374876182986,0.9222222222222222,0.08401021178887814,0.060288140664287705,0.0,1.9166373885646875,STOP,-13.3366083567483,0.024285725184849394,True,False,True
2,extreme_short_term_runup,2024-08-29,AFRM,2024-08-30,41.5,41.65999984741211,,Exclude return_5d_prior above 0.3309,0.790990990990991,0.9405405405405405,0.05377716904070593,0.07631066548198796,-0.0038406108496913394,7.765986142132342,STOP,-6.804070562090175,-0.012001920351208506,False,False,False
2,extreme_short_term_runup,2024-11-15,RKLB,2024-11-18,19.540000915527344,19.0,space / defense / nuclear,Exclude return_5d_prior above 0.3309,0.7966206542240434,0.9225806451612903,0.08368045763861864,0.0763184955713766,0.028421100817228595,2.0792633073712294,TARGET_1,28.501476506914415,0.3631578746594881,False,True,True
2,extreme_short_term_runup,2024-12-04,IREN,2024-12-05,15.010000228881836,14.270000457763672,crypto-adjacent / high beta,Exclude return_5d_prior above 0.3309,0.5139982252938583,0.8838709677419356,0.09491440226705057,0.10764786885395859,0.05185702504414169,1.9743711244189182,STOP,-20.466528459276475,-0.2053258732435218,False,False,False
2,extreme_short_term_runup,2025-07-18,JOBY,2025-07-21,17.8799991607666,17.780000686645508,EV / mobility,Exclude return_5d_prior above 0.3309,0.7643695560379631,0.96,0.06388397803763073,0.06069671853290772,0.00562421092571741,1.7193260043416687,STOP,-25.824986388342722,-0.06467949839522047,False,False,False
2,extreme_short_term_runup,2025-12-04,PATH,2025-12-05,18.149999618530273,18.479999542236328,AI / software,Exclude return_5d_prior above 0.3309,0.8988505747126442,0.9724137931034484,0.04835343067829984,0.05895509784700054,-0.0178571391710175,5.612262694702643,STOP,-19.019098907470692,-0.13257569893285492,False,False,False
2,theme_concentration_cap,2024-10-30,SOFI,2024-10-31,11.15999984741211,11.220000267028809,,"Within each sample, allow at most 3 entries per deterministic local theme.",0.5307174022308544,0.9151515151515153,0.05318944127861033,0.038730424326403855,-0.005347630854610319,1.6673657109867774,TARGET_1,16.012769725799572,0.43672018320746164,False,True,True
2,theme_concentration_cap,2024-11-15,RKLB,2024-11-18,19.540000915527344,19.0,space / defense / nuclear,"Within each sample, allow at most 3 entries per deterministic local theme.",0.7966206542240434,0.9225806451612903,0.08368045763861864,0.0763184955713766,0.028421100817228595,2.0792633073712294,TARGET_1,28.501476506914415,0.3631578746594881,False,True,True
2,theme_concentration_cap,2025-01-13,KTOS,2025-01-14,31.600000381469727,30.889999389648438,space / defense / nuclear,"Within each sample, allow at most 3 entries per deterministic local theme.",0.5467199623862006,0.8606060606060606,0.04030431151302226,0.03308983353549532,0.02298481728229551,2.247752388748536,TARGET_1,14.813601894923636,0.03820007538009906,False,True,True
2,theme_concentration_cap,2025-01-30,OKLO,2025-01-31,42.400001525878906,41.90999984741211,space / defense / nuclear,"Within each sample, allow at most 3 entries per deterministic local theme.",0.8364658449880248,0.9741935483870968,0.11519413157903463,0.11994025486457247,0.011691760445020627,1.702386153279318,TARGET_1,43.32287432752335,-0.20329278188460242,False,True,False
2,theme_concentration_cap,2025-02-26,XPEV,2025-02-27,21.709999084472656,21.989999771118164,,"Within each sample, allow at most 3 entries per deterministic local theme.",0.7150132508802315,0.95,0.05119211707039127,0.04802626064695958,-0.012733091839921884,2.6476192579220825,STOP,-13.682255704607257,-0.05775354574726732,False,False,False
2,theme_concentration_cap,2025-04-29,SOFI,2025-04-30,12.78499984741211,13.270000457763672,,"Within each sample, allow at most 3 entries per deterministic local theme.",0.6364578705085924,0.876470588235294,0.06452793359100574,0.06843229799503595,-0.036548650611975764,2.7457678934008625,TIME_EXIT,6.266578170776398,0.003767839889658342,False,True,True
2,theme_concentration_cap,2025-06-20,RKLB,2025-06-23,28.924999237060547,30.040000915527344,space / defense / nuclear,"Within each sample, allow at most 3 entries per deterministic local theme.",0.5670176184687236,0.9066666666666666,0.06103767145864564,0.051350593361594275,-0.03711723184037807,1.7831585662185117,TARGET_1,32.83074072156637,0.570905365795678,False,True,True
2,theme_concentration_cap,2025-07-01,IREN,2025-07-02,15.300000190734863,15.229999542236328,crypto-adjacent / high beta,"Within each sample, allow at most 3 entries per deterministic local theme.",0.7264730036151986,0.9517241379310345,0.0647547071937979,0.04695223868276575,0.004596234445339853,1.9244639290885113,TARGET_1,44.15013723850251,0.05975048422611362,False,True,True
2,theme_concentration_cap,2025-08-21,XPEV,2025-08-22,23.329999923706055,22.75,,"Within each sample, allow at most 3 entries per deterministic local theme.",0.692857142857143,0.9357142857142857,0.04401568977200255,0.03854758358774748,0.025494502140925412,4.421535930484842,STOP,-15.253654133932883,-0.04791209461924795,False,False,False
2,theme_concentration_cap,2025-08-29,IREN,2025-09-02,25.59000015258789,26.479999542236328,crypto-adjacent / high beta,"Within each sample, allow at most 3 entries per deterministic local theme.",0.9761904761904759,1.0,0.08000647486013411,0.057476328833778643,-0.03361024943481827,3.51596182124625,TARGET_1,56.97111827577859,0.7345166578238103,False,True,True
2,theme_concentration_cap,2025-09-17,HUT,2025-09-18,38.400001525878906,37.790000915527344,,"Within each sample, allow at most 3 entries per deterministic local theme.",0.4738993738030013,0.8642857142857144,0.05741316087685342,0.05067959478416929,0.01614185222474873,1.6722372213698649,STOP,-23.050055732727003,0.42656783650040353,True,False,True
2,theme_concentration_cap,2025-10-30,CORZ,2025-10-31,21.975000381469727,20.739999771118164,crypto-adjacent / high beta,"Within each sample, allow at most 3 entries per deterministic local theme.",0.7929743416320161,0.9307692307692308,0.06512949272211432,0.03441697744427577,0.059546799613343415,2.4983075362266063,STOP,-26.62599545587807,-0.18563165014259597,False,False,False
2,theme_concentration_cap,2025-12-31,PATH,2026-01-02,16.5,16.389999389648438,AI / software,"Within each sample, allow at most 3 entries per deterministic local theme.",0.7814309557055781,0.9285714285714286,0.05302015442326018,0.0643119518256967,0.006711446885168115,2.532878601350202,STOP,-18.48000627136227,-0.23184865030931867,False,False,False
2,theme_concentration_cap,2026-01-21,MRNA,2026-01-22,50.2400016784668,49.810001373291016,,"Within each sample, allow at most 3 entries per deterministic local theme.",0.6914489602112889,0.96,0.05780967478402028,0.06527076193782899,0.008632810546485015,1.9030406419016015,STOP,-17.477959889003188,-0.002208404081886828,False,False,False
2,theme_concentration_cap,2026-02-17,RIVN,2026-02-18,16.4950008392334,16.469999313354492,EV / mobility,"Within each sample, allow at most 3 entries per deterministic local theme.",0.5197519331607126,0.8857142857142858,0.06487120201400406,0.06939814489100102,0.001518004063220113,1.806338827017839,STOP,-19.429655757359086,-0.039465673687261726,False,False,False
2,theme_concentration_cap,2026-03-31,NIO,2026-04-01,6.199999809265137,6.03000020980835,,"Within each sample, allow at most 3 entries per deterministic local theme.",0.5988121763358798,0.9290322580645162,0.05200189189456953,0.05428102643500375,0.028192304069951213,1.5376966837971118,TIME_EXIT,5.514001722335848,0.05970143352427648,False,True,True
2,theme_concentration_cap,2026-05-06,CORZ,2026-05-07,22.44499969482422,24.6299991607666,crypto-adjacent / high beta,"Within each sample, allow at most 3 entries per deterministic local theme.",0.7139935373335097,0.95,0.05002028321135658,0.031984627560888455,-0.08871293302449201,2.718798978858732,TARGET_1,29.38842880684993,0.13317096217649316,False,True,True
2,theme_concentration_cap,2026-05-29,HPE,2026-06-01,44.18000030517578,43.040000915527344,semiconductor / hardware,"Within each sample, allow at most 3 entries per deterministic local theme.",0.7530864197530863,0.962962962962963,0.04678207033066845,0.043881268853211294,0.026486974103133942,5.059770950971194,TARGET_2,60.18411049434121,0.03183082952469274,False,True,True
2,repeated_loser_ticker_cooldown,2024-04-03,CCJ,2024-04-04,49.529998779296875,49.86000061035156,space / defense / nuclear,"Within each sample, skip a ticker after its prior baseline losing BUY.",0.5816867437239471,0.9199999999999999,0.03352243055517605,0.03435631647552263,-0.006618568532190783,1.7037521220869534,STOP,-5.113345221383227,-0.0589651505298191,False,False,False
2,repeated_loser_ticker_cooldown,2024-09-10,PLTR,2024-09-11,34.0099983215332,34.7599983215332,AI / software,"Within each sample, skip a ticker after its prior baseline losing BUY.",0.8035886963655513,0.9567567567567569,0.039201468216407104,0.035696648495365184,-0.021576525782953992,1.9295955645872584,TARGET_1,8.107837819780627,0.19246268022003643,False,True,True
2,repeated_loser_ticker_cooldown,2024-11-15,RKLB,2024-11-18,19.540000915527344,19.0,space / defense / nuclear,"Within each sample, skip a ticker after its prior baseline losing BUY.",0.7966206542240434,0.9225806451612903,0.08368045763861864,0.0763184955713766,0.028421100817228595,2.0792633073712294,TARGET_1,28.501476506914415,0.3631578746594881,False,True,True
2,repeated_loser_ticker_cooldown,2024-12-04,IREN,2024-12-05,15.010000228881836,14.270000457763672,crypto-adjacent / high beta,"Within each sample, skip a ticker after its prior baseline losing BUY.",0.5139982252938583,0.8838709677419356,0.09491440226705057,0.10764786885395859,0.05185702504414169,1.9743711244189182,STOP,-20.466528459276475,-0.2053258732435218,False,False,False
2,repeated_loser_ticker_cooldown,2025-06-20,RKLB,2025-06-23,28.924999237060547,30.040000915527344,space / defense / nuclear,"Within each sample, skip a ticker after its prior baseline losing BUY.",0.5670176184687236,0.9066666666666666,0.06103767145864564,0.051350593361594275,-0.03711723184037807,1.7831585662185117,TARGET_1,32.83074072156637,0.570905365795678,False,True,True
2,repeated_loser_ticker_cooldown,2025-07-01,IREN,2025-07-02,15.300000190734863,15.229999542236328,crypto-adjacent / high beta,"Within each sample, skip a ticker after its prior baseline losing BUY.",0.7264730036151986,0.9517241379310345,0.0647547071937979,0.04695223868276575,0.004596234445339853,1.9244639290885113,TARGET_1,44.15013723850251,0.05975048422611362,False,True,True
2,repeated_loser_ticker_cooldown,2025-08-21,XPEV,2025-08-22,23.329999923706055,22.75,,"Within each sample, skip a ticker after its prior baseline losing BUY.",0.692857142857143,0.9357142857142857,0.04401568977200255,0.03854758358774748,0.025494502140925412,4.421535930484842,STOP,-15.253654133932883,-0.04791209461924795,False,False,False
2,repeated_loser_ticker_cooldown,2025-08-29,IREN,2025-09-02,25.59000015258789,26.479999542236328,crypto-adjacent / high beta,"Within each sample, skip a ticker after its prior baseline losing BUY.",0.9761904761904759,1.0,0.08000647486013411,0.057476328833778643,-0.03361024943481827,3.51596182124625,TARGET_1,56.97111827577859,0.7345166578238103,False,True,True
2,repeated_loser_ticker_cooldown,2025-12-31,PATH,2026-01-02,16.5,16.389999389648438,AI / software,"Within each sample, skip a ticker after its prior baseline losing BUY.",0.7814309557055781,0.9285714285714286,0.05302015442326018,0.0643119518256967,0.006711446885168115,2.532878601350202,STOP,-18.48000627136227,-0.23184865030931867,False,False,False
2,repeated_loser_ticker_cooldown,2026-02-17,RIVN,2026-02-18,16.4950008392334,16.469999313354492,EV / mobility,"Within each sample, skip a ticker after its prior baseline losing BUY.",0.5197519331607126,0.8857142857142858,0.06487120201400406,0.06939814489100102,0.001518004063220113,1.806338827017839,STOP,-19.429655757359086,-0.039465673687261726,False,False,False
2,repeated_loser_ticker_cooldown,2026-05-06,CORZ,2026-05-07,22.44499969482422,24.6299991607666,crypto-adjacent / high beta,"Within each sample, skip a ticker after its prior baseline losing BUY.",0.7139935373335097,0.95,0.05002028321135658,0.031984627560888455,-0.08871293302449201,2.718798978858732,TARGET_1,29.38842880684993,0.13317096217649316,False,True,True
2,repeated_loser_ticker_cooldown,2026-05-29,HPE,2026-06-01,44.18000030517578,43.040000915527344,semiconductor / hardware,"Within each sample, skip a ticker after its prior baseline losing BUY.",0.7530864197530863,0.962962962962963,0.04678207033066845,0.043881268853211294,0.026486974103133942,5.059770950971194,TARGET_2,60.18411049434121,0.03183082952469274,False,True,True
2,atr_plus_decision_strength,2024-01-23,SMCI,2024-01-24,47.12900161743164,45.737998962402344,semiconductor / hardware,Combination: high_atr_pct plus minimum_decision_strength.,0.6883004967033114,0.9621621621621621,0.0742364963662281,,0.030412407332746083,1.9298396054649407,TARGET_1,20.27831475939071,0.6051642284841745,False,True,True
2,atr_plus_decision_strength,2024-03-07,HPE,2024-03-08,18.6299991607666,18.18000030517578,semiconductor / hardware,Combination: high_atr_pct plus minimum_decision_strength.,0.5267983066692034,0.8799999999999999,0.038464567440135544,0.02990910739470916,0.024752411883222525,1.7583276171656883,STOP,-5.337793854304721,-0.009901006719154726,False,False,False
2,atr_plus_decision_strength,2024-04-03,CCJ,2024-04-04,49.529998779296875,49.86000061035156,space / defense / nuclear,Combination: high_atr_pct plus minimum_decision_strength.,0.5816867437239471,0.9199999999999999,0.03352243055517605,0.03435631647552263,-0.006618568532190783,1.7037521220869534,STOP,-5.113345221383227,-0.0589651505298191,False,False,False
2,atr_plus_decision_strength,2024-06-04,CORZ,2024-06-05,6.900000095367432,6.829999923706055,crypto-adjacent / high beta,Combination: high_atr_pct plus minimum_decision_strength.,0.8095238095238099,0.9714285714285715,0.06935788784414906,0.10177296828958105,0.010248927151289555,14.251580991842548,TARGET_1,21.21364658934732,0.4816983892538358,False,True,True
2,atr_plus_decision_strength,2024-06-12,IREN,2024-06-13,13.630000114440918,13.550000190734863,crypto-adjacent / high beta,Combination: high_atr_pct plus minimum_decision_strength.,0.6323485285071875,0.9428571428571428,0.08228782745100957,0.07175666068141263,0.005904053326933223,2.348279613707545,STOP,-15.175171049390485,-0.09151289694933318,False,False,False
2,atr_plus_decision_strength,2024-08-21,RKLB,2024-08-22,7.0,7.0,space / defense / nuclear,Combination: high_atr_pct plus minimum_decision_strength.,0.6407374876182986,0.9222222222222222,0.08401021178887814,0.060288140664287705,0.0,1.9166373885646875,STOP,-13.3366083567483,0.024285725184849394,True,False,True
2,atr_plus_decision_strength,2024-10-30,SOFI,2024-10-31,11.15999984741211,11.220000267028809,,Combination: high_atr_pct plus minimum_decision_strength.,0.5307174022308544,0.9151515151515153,0.05318944127861033,0.038730424326403855,-0.005347630854610319,1.6673657109867774,TARGET_1,16.012769725799572,0.43672018320746164,False,True,True
2,atr_plus_decision_strength,2024-11-15,RKLB,2024-11-18,19.540000915527344,19.0,space / defense / nuclear,Combination: high_atr_pct plus minimum_decision_strength.,0.7966206542240434,0.9225806451612903,0.08368045763861864,0.0763184955713766,0.028421100817228595,2.0792633073712294,TARGET_1,28.501476506914415,0.3631578746594881,False,True,True
2,atr_plus_decision_strength,2024-12-04,IREN,2024-12-05,15.010000228881836,14.270000457763672,crypto-adjacent / high beta,Combination: high_atr_pct plus minimum_decision_strength.,0.5139982252938583,0.8838709677419356,0.09491440226705057,0.10764786885395859,0.05185702504414169,1.9743711244189182,STOP,-20.466528459276475,-0.2053258732435218,False,False,False
2,atr_plus_decision_strength,2025-01-13,KTOS,2025-01-14,31.600000381469727,30.889999389648438,space / defense / nuclear,Combination: high_atr_pct plus minimum_decision_strength.,0.5467199623862006,0.8606060606060606,0.04030431151302226,0.03308983353549532,0.02298481728229551,2.247752388748536,TARGET_1,14.813601894923636,0.03820007538009906,False,True,True
2,atr_plus_decision_strength,2025-01-30,OKLO,2025-01-31,42.400001525878906,41.90999984741211,space / defense / nuclear,Combination: high_atr_pct plus minimum_decision_strength.,0.8364658449880248,0.9741935483870968,0.11519413157903463,0.11994025486457247,0.011691760445020627,1.702386153279318,TARGET_1,43.32287432752335,-0.20329278188460242,False,True,False
2,atr_plus_decision_strength,2025-06-03,JOBY,2025-06-04,8.020000457763672,8.029999732971191,EV / mobility,Combination: high_atr_pct plus minimum_decision_strength.,0.7156895493789418,0.8516129032258066,0.07173101225635262,0.07450533040820165,-0.0012452397932795067,2.821851105700796,TARGET_1,34.39960054670064,0.2652553157249973,False,True,True
2,atr_plus_decision_strength,2025-06-20,RKLB,2025-06-23,28.924999237060547,30.040000915527344,space / defense / nuclear,Combination: high_atr_pct plus minimum_decision_strength.,0.5670176184687236,0.9066666666666666,0.06103767145864564,0.051350593361594275,-0.03711723184037807,1.7831585662185117,TARGET_1,32.83074072156637,0.570905365795678,False,True,True
2,atr_plus_decision_strength,2025-08-29,IREN,2025-09-02,25.59000015258789,26.479999542236328,crypto-adjacent / high beta,Combination: high_atr_pct plus minimum_decision_strength.,0.9761904761904759,1.0,0.08000647486013411,0.057476328833778643,-0.03361024943481827,3.51596182124625,TARGET_1,56.97111827577859,0.7345166578238103,False,True,True
2,atr_plus_decision_strength,2025-09-17,HUT,2025-09-18,38.400001525878906,37.790000915527344,,Combination: high_atr_pct plus minimum_decision_strength.,0.4738993738030013,0.8642857142857144,0.05741316087685342,0.05067959478416929,0.01614185222474873,1.6722372213698649,STOP,-23.050055732727003,0.42656783650040353,True,False,True
2,atr_plus_decision_strength,2026-02-17,RIVN,2026-02-18,16.4950008392334,16.469999313354492,EV / mobility,Combination: high_atr_pct plus minimum_decision_strength.,0.5197519331607126,0.8857142857142858,0.06487120201400406,0.06939814489100102,0.001518004063220113,1.806338827017839,STOP,-19.429655757359086,-0.039465673687261726,False,False,False
2,volatility_plus_smoke_score,2024-02-08,PLTR,2024-02-09,25.040000915527344,24.510000228881836,AI / software,Combination: high_volatility_20d plus minimum_smoke_score.,0.758478967252619,1.0,0.054079970101418316,0.07424819726764872,0.021623854822366395,2.742977371940236,STOP,-8.053160481044216,0.06242352804397777,True,False,True
2,volatility_plus_smoke_score,2024-03-07,HPE,2024-03-08,18.6299991607666,18.18000030517578,semiconductor / hardware,Combination: high_volatility_20d plus minimum_smoke_score.,0.5267983066692034,0.8799999999999999,0.038464567440135544,0.02990910739470916,0.024752411883222525,1.7583276171656883,STOP,-5.337793854304721,-0.009901006719154726,False,False,False
2,volatility_plus_smoke_score,2024-06-04,CORZ,2024-06-05,6.900000095367432,6.829999923706055,crypto-adjacent / high beta,Combination: high_volatility_20d plus minimum_smoke_score.,0.8095238095238099,0.9714285714285715,0.06935788784414906,0.10177296828958105,0.010248927151289555,14.251580991842548,TARGET_1,21.21364658934732,0.4816983892538358,False,True,True
2,volatility_plus_smoke_score,2024-06-12,IREN,2024-06-13,13.630000114440918,13.550000190734863,crypto-adjacent / high beta,Combination: high_volatility_20d plus minimum_smoke_score.,0.6323485285071875,0.9428571428571428,0.08228782745100957,0.07175666068141263,0.005904053326933223,2.348279613707545,STOP,-15.175171049390485,-0.09151289694933318,False,False,False
2,volatility_plus_smoke_score,2024-08-29,AFRM,2024-08-30,41.5,41.65999984741211,,Combination: high_volatility_20d plus minimum_smoke_score.,0.790990990990991,0.9405405405405405,0.05377716904070593,0.07631066548198796,-0.0038406108496913394,7.765986142132342,STOP,-6.804070562090175,-0.012001920351208506,False,False,False
2,volatility_plus_smoke_score,2024-11-15,RKLB,2024-11-18,19.540000915527344,19.0,space / defense / nuclear,Combination: high_volatility_20d plus minimum_smoke_score.,0.7966206542240434,0.9225806451612903,0.08368045763861864,0.0763184955713766,0.028421100817228595,2.0792633073712294,TARGET_1,28.501476506914415,0.3631578746594881,False,True,True
