replay_date,decision,ticker,reason,reference_price,shares_with_cash,estimated_total_cost,estimated_cash_remaining,smoke_score,decision_strength,relative_volume_prev20,return_5d_signal,return_20d_signal,distance_to_52w_high_prev,dollar_volume,all_rule_checks_passed,failed_checks,data_complete_1d,return_1d,data_complete_3d,return_3d,data_complete_5d,return_5d,data_complete_10d,return_10d,data_complete_20d,return_20d,data_complete_mfe_mae_20d,max_favorable_move_20d,max_adverse_move_20d
2026-06-17,EXECUTABLE_NEAR_MISS,BEAM,Closest executable near-miss after Candidate 34 checks failed.,32.47999954223633,3,97.53743862533568,2.4625613746643182,0.7384615384615385,0.3731905473004011,1.1433303103189938,0.10139029482280648,0.23357385629891936,-0.1086717682137931,70634255.00450134,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",True,0.05110837040663996,True,0.022167525580375935,True,0.04464288126155602,True,0.08282015593045089,False,,False,0.13546802918384393,0.005541881395094039
2026-06-17,EXECUTABLE_NEAR_MISS,HPE,Closest executable near-miss after Candidate 34 checks failed.,48.20000076293945,2,96.49640152740477,3.503598472595229,0.7076923076923076,0.322497997562938,0.779405054989519,0.05957351032052083,0.4776211631271958,-0.2498054355962731,1505951183.8371277,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",True,-0.016390060228687164,True,0.0149377052823505,True,-0.03070538420767588,True,-0.09180496197134691,False,,False,0.041493775276820744,-0.1197095511707994
2026-06-18,EXECUTABLE_NEAR_MISS,CORZ,Closest executable near-miss after Candidate 34 checks failed.,29.15999984741211,3,87.56747954177855,12.432520458221447,0.8320000000000001,0.4427312649425159,1.368581384482643,0.0712711455913162,0.25798099497440785,-0.04267889941346836,509474769.33403015,False,"smoke_score_below_min, relative_volume_prev20_below_min",True,-0.002743481622931254,True,-0.04698213096891868,True,-0.06721533246669764,False,,False,,False,0.04355282799757565,-0.22359398120306606
2026-06-18,EXECUTABLE_NEAR_MISS,BEAM,Closest executable near-miss after Candidate 34 checks failed.,34.13999938964844,2,68.34827877807616,31.651721221923836,0.8240000000000001,0.47604160505494414,1.8123744454944974,0.16082963504852033,0.2593138554416916,-0.06311743478976817,119814327.85797119,False,smoke_score_below_min,True,0.04071468700933534,True,-0.007029814530175482,True,0.019625131681921815,False,,False,,False,0.08025781275489985,-0.03954301400867699
2026-06-18,EXECUTABLE_NEAR_MISS,HPE,Closest executable near-miss after Candidate 34 checks failed.,47.40999984741211,2,94.91481969451904,5.085180305480961,0.776,0.40273261583154535,1.296593542483908,0.013034201288373293,0.40266274904020305,-0.2621011696900839,2528745089.8612976,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",True,0.02088170600407291,True,0.028264082617604824,True,-0.07804262338847945,False,,False,,False,0.05884836373142566,-0.1050411212458201
2026-06-18,EXECUTABLE_NEAR_MISS,SMR,Closest executable near-miss after Candidate 34 checks failed.,11.739999771118164,8,94.01391816711424,5.986081832885759,0.704,0.4416807988138515,1.863127189324664,0.2267502764360123,0.12993256816040444,-0.7955416205939979,804134806.32267,False,"smoke_score_below_min, rank_gap_below_min, distance_to_52w_high_prev_below_min",True,-0.042589438649740075,True,-0.13032365952299063,True,-0.1396933067820867,False,,False,,False,0.00936972849200357,-0.17206128990383807
2026-06-18,EXECUTABLE_NEAR_MISS,SOFI,Closest executable near-miss after Candidate 34 checks failed.,17.90999984741211,5,89.6395492362976,10.360450763702403,0.704,0.3485663115820325,1.0250968042382922,0.07438510890480088,0.14149141659662012,-0.45279559737542296,1450013288.6463165,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min, distance_to_52w_high_prev_below_min",True,-0.0452261012196169,True,-0.03350085910561429,True,-0.001675080228984105,False,,False,,False,0.07146849232555752,-0.06644335813490054
2026-06-22,EXECUTABLE_NEAR_MISS,BEAM,Closest executable near-miss after Candidate 34 checks failed.,35.529998779296875,2,71.13105755615234,28.868942443847658,0.8461538461538461,0.4263165932347115,1.2983878006508647,0.22390623282491062,0.28406211352839583,-0.024972554382730383,92495245.82214355,False,"smoke_score_below_min, relative_volume_prev20_below_min",True,-0.06557833088683074,True,-0.045032325614753566,True,-0.01632417777327322,False,,False,,False,0.03433721538470791,-0.07711787103595713
2026-06-22,EXECUTABLE_NEAR_MISS,SMCI,Closest executable near-miss after Candidate 34 checks failed.,35.459999084472656,2,70.99091816711424,29.009081832885755,0.8461538461538461,0.4858924397963104,1.8345704197052548,0.16414970946433183,0.059772864755639254,-0.40303033377829567,4557046040.343475,False,"smoke_score_below_min, distance_to_52w_high_prev_below_min",True,-0.06034967413706194,True,-0.10659895309901668,True,-0.20614776239921873,False,,False,,False,-0.02961080835222929,-0.22504229408541176
2026-06-22,EXECUTABLE_NEAR_MISS,CORZ,Closest executable near-miss after Candidate 34 checks failed.,29.079999923706055,3,87.32723977088926,12.672760229110736,0.7384615384615385,0.33466678339216105,0.7966164351448339,0.05362317107901138,0.17163578893073828,-0.04530529226017188,308311975.19111633,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",True,0.0027510290204930676,True,-0.06224207258222403,True,-0.1079779710414891,False,,False,,False,0.014614829373300164,-0.2214580657136701
2026-06-22,EXECUTABLE_NEAR_MISS,SOFI,Closest executable near-miss after Candidate 34 checks failed.,17.100000381469727,5,85.58550190925598,14.414498090744019,0.7307692307692308,0.34760336244441303,0.9361225696920249,0.031363115811609665,0.0926518081970169,-0.47754351907634207,1293355108.8523865,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min, distance_to_52w_high_prev_below_min",True,0.011111142094681448,True,0.011695839247322315,True,0.06374269755976503,False,,False,,False,0.12222222841893626,-0.022222284189362895
2026-06-22,EXECUTABLE_NEAR_MISS,RBLX,Closest executable near-miss after Candidate 34 checks failed.,47.27000045776367,2,94.63454091644286,5.365459083557141,0.6692307692307693,0.44253183447354233,1.9750942025695737,0.09143382495745578,0.024490704010905473,-0.6671126728326502,1028250138.9575958,False,"smoke_score_below_min, rank_gap_below_min, distance_to_52w_high_prev_below_min",True,-0.0033848074013680396,True,-0.018616481057611267,True,0.1495663132294942,False,,False,,False,0.23609053817089998,-0.05436851427832212
2026-06-24,EXECUTABLE_NEAR_MISS,BEAM,Closest executable near-miss after Candidate 34 checks failed.,33.900001525878906,2,67.86780305480956,32.132196945190444,0.8222222222222222,0.5668669658018619,1.4129138033278683,0.09390131578744909,0.13796577657066544,-0.08080258828443199,102981424.63531494,False,"smoke_score_below_min, relative_volume_prev20_below_min",True,0.0008849197034392908,True,0.03097342742769471,True,-0.012389438487840576,False,,False,,False,0.08407074766487654,-0.0312684756807996
2026-06-24,EXECUTABLE_NEAR_MISS,CORZ,Closest executable near-miss after Candidate 34 checks failed.,27.790000915527344,3,83.4533727493286,16.546627250671406,0.7407407407407407,0.3557623408687551,0.9796388455965732,-0.010327600034424678,0.05384907209336398,-0.0876558847405342,352677343.6187744,False,"smoke_score_below_min, relative_volume_prev20_below_min, return_5d_not_positive",True,-0.018711782678392352,True,-0.06657072042182122,True,-0.14681546227567888,False,,False,,False,0.0248290249721963,-0.18531850867991162
2026-06-24,EXECUTABLE_NEAR_MISS,SOFI,Closest executable near-miss after Candidate 34 checks failed.,17.309999465942383,5,86.63654732704161,13.363452672958388,0.7407407407407407,0.406231077000347,1.4338574707809006,-0.022586089170437917,0.08322903390521175,-0.47112741496972077,2077109923.915863,False,"smoke_score_below_min, relative_volume_prev20_below_min, return_5d_not_positive, distance_to_52w_high_prev_below_min",True,-0.000577713991355755,True,0.05083772936253683,True,0.06528024858339965,False,,False,,False,0.10860780624598854,-0.028307324450370097
2026-06-24,EXECUTABLE_NEAR_MISS,HPE,Closest executable near-miss after Candidate 34 checks failed.,48.75,2,97.59749999999998,2.4025000000000176,0.7037037037037037,0.28858270474354303,0.48613323158077637,0.00764776609582607,0.2808722606670948,-0.24124513618677046,1026348375.0,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",True,-0.04164100060096154,True,-0.08902564415564906,True,-0.09846152281149845,False,,False,,False,-0.012102567232572081,-0.12964101938100958
2026-06-24,EXECUTABLE_NEAR_MISS,PATH,Closest executable near-miss after Candidate 34 checks failed.,10.3100004196167,9,92.88279378032684,7.1172062196731645,0.6814814814814815,0.4025929453258202,1.5788920634879373,-0.019961979943831087,-0.07033360885835294,-0.48034272478209217,814078664.1329765,False,"smoke_score_below_min, rank_gap_below_min, return_5d_not_positive, distance_to_52w_high_prev_below_min",True,-0.03685742958049709,True,0.035887475315237394,True,0.120271553894298,False,,False,,False,0.1561590292095354,-0.04267706267212501
2026-06-25,EXECUTABLE_NEAR_MISS,BEAM,Closest executable near-miss after Candidate 34 checks failed.,33.93000030517578,2,67.9278606109619,32.0721393890381,0.7642857142857143,0.374061027603742,0.9665492484336766,0.04464288126155602,0.06396992645253952,-0.07998917238345449,73176831.6581726,False,"smoke_score_below_min, relative_volume_prev20_below_min",True,0.025935781320373108,True,0.011494234781629142,True,0.03654576636064388,False,,False,,False,0.08311228026703099,-0.03212496736764303
2026-06-25,EXECUTABLE_NEAR_MISS,SOFI,Closest executable near-miss after Candidate 34 checks failed.,17.299999237060547,5,86.58649618148802,13.413503818511984,0.7571428571428571,0.3671900436972333,1.0332818218465285,-0.006888681900564464,0.06988244622356188,-0.4714329520617373,1531190062.4736786,False,"smoke_score_below_min, relative_volume_prev20_below_min, return_5d_not_positive, distance_to_52w_high_prev_below_min",True,0.033526008629154225,True,0.03641624831783963,True,0.07543354697843996,False,,False,,False,0.10924863470214818,-0.017919045064365813
2026-06-25,EXECUTABLE_NEAR_MISS,F,Closest executable near-miss after Candidate 34 checks failed.,14.109999656677246,7,98.86876759433744,1.1312324056625584,0.7500000000000001,0.3536648948917797,0.9329840540260167,0.0107449583180792,-0.11146098520201353,-0.20641174849474475,871171132.8027725,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",True,0.0014174669206463708,True,-0.014883064724072859,True,-0.020907163959734243,False,,False,,False,0.026222529735072442,-0.03968812753849893
2026-06-25,EXECUTABLE_NEAR_MISS,SDGR,Closest executable near-miss after Candidate 34 checks failed.,16.139999389648438,6,96.9368363342285,3.063163665771498,0.7214285714285714,0.38743063560318963,1.3225900061429923,0.03927879376470167,0.2190332076029453,-0.29887058780639164,28320856.929016113,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",True,0.04460974274663876,True,0.006815403625238803,True,0.07123923777902363,False,,False,,False,0.10408924217514337,-0.0167285944423593
2026-06-25,EXECUTABLE_NEAR_MISS,DNA,Closest executable near-miss after Candidate 34 checks failed.,9.569999694824219,10,95.79569694519043,4.2043030548095714,0.6928571428571428,0.35291101570621214,1.0976277127844811,0.11929818495146582,0.09873704396219596,-0.45563141431420673,13724336.562347412,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min, distance_to_52w_high_prev_below_min, dollar_volume_below_min",True,0.07105541555487704,True,0.03552770777743852,True,0.13845358465957514,False,,False,,False,0.16405440946331962,-0.022988434730408125
2026-06-26,EXECUTABLE_NEAR_MISS,BEAM,Closest executable near-miss after Candidate 34 checks failed.,34.810001373291016,2,69.6896227493286,30.310377250671394,0.7724137931034483,0.5105019805006891,2.1738281693337873,0.019625131681921815,0.06128055435926294,-0.05612797274601611,166684210.5758667,False,smoke_score_below_min,True,0.004021815114200411,True,-0.03820746275738929,False,,False,,False,,False,0.05573107009979905,-0.05659296590015839
2026-06-26,EXECUTABLE_NEAR_MISS,SDGR,Closest executable near-miss after Candidate 34 checks failed.,16.860000610351562,5,84.38430305480956,15.615696945190436,0.7655172413793103,0.5758887703925973,2.8864472093954454,0.06979697750599412,0.19067802203634243,-0.2675933850963327,66237884.39788818,False,smoke_score_below_min,True,0.031435276400374024,True,-0.027876702472629633,False,,False,,False,,False,0.05693944541634499,-0.05871890207314989
2026-06-26,EXECUTABLE_NEAR_MISS,PYPL,Closest executable near-miss after Candidate 34 checks failed.,44.290000915527344,2,88.66858183288574,11.331418167114265,0.7448275862068966,0.4684998179943663,1.9820156033286067,0.04187256326219346,-0.0038236206128191563,-0.44088868316538354,1472478657.4378967,False,"smoke_score_below_min, rank_gap_below_min, distance_to_52w_high_prev_below_min",True,0.002032064816605894,True,-0.004967288691700933,False,,False,,False,,False,0.022804206381922043,-0.04583433172344897
2026-06-26,EXECUTABLE_NEAR_MISS,CORZ,Closest executable near-miss after Candidate 34 checks failed.,27.200000762939453,3,81.68160229110717,18.31839770889283,0.6758620689655173,0.41054273206358677,1.6672983816757294,-0.06721533246669764,-0.020172891258111503,-0.10702555546677694,559958255.7064056,False,"smoke_score_below_min, rank_gap_below_min, return_5d_not_positive",True,-0.046323536527197895,True,-0.12830888163878273,False,,False,,False,,False,0.030882357684798523,-0.16764710460979504
2026-06-26,EXECUTABLE_NEAR_MISS,DNA,Closest executable near-miss after Candidate 34 checks failed.,10.25,9,92.34224999999999,7.657750000000007,0.6758620689655173,0.4345993049455708,1.8838075376135857,0.11777534511674026,0.08350950937287438,-0.41695107824328204,25924300.0,False,"smoke_score_below_min, rank_gap_below_min, distance_to_52w_high_prev_below_min",True,-0.003902435302734375,True,0.002926803216701579,False,,False,,False,,False,0.08682930178758586,-0.05756099049637953
2026-06-29,EXECUTABLE_NEAR_MISS,RIVN,Closest executable near-miss after Candidate 34 checks failed.,16.809999465942383,5,84.13404732704163,15.865952672958372,0.7851851851851852,0.45223845716018657,1.159035003330569,0.11324496962073693,0.0312883590645987,-0.25914503877112616,651821177.2914886,False,"smoke_score_below_min, relative_volume_prev20_below_min",True,0.032123791355342046,True,0.140392664207575,False,,False,,False,,False,0.15645455988524581,-0.024985133232447665
2026-06-29,EXECUTABLE_NEAR_MISS,SDGR,Closest executable near-miss after Candidate 34 checks failed.,17.389999389648438,5,87.03694694519042,12.963053054809578,0.7481481481481482,0.39476160108670805,1.3084099653359273,0.14182533895827953,0.14407892157001156,-0.24456998071937364,34033967.80548096,False,"smoke_score_below_min, relative_volume_prev20_below_min",True,-0.06555488382173447,True,-0.0057618602210638414,False,,False,,False,,False,0.024726872930872057,-0.08740653004244203
2026-06-29,EXECUTABLE_NEAR_MISS,S,Closest executable near-miss after Candidate 34 checks failed.,16.729999542236328,5,83.73364770889282,16.266352291107182,0.7407407407407407,0.3706263166295869,1.1134146274440597,0.13500677082895263,0.010876151871518136,-0.13316061121335243,152520713.8267517,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",True,0.014345473860430502,True,0.07441726678415539,False,,False,,False,,False,0.07591156560150791,-0.018529556152094506
2026-06-29,EXECUTABLE_NEAR_MISS,BEAM,Closest executable near-miss after Candidate 34 checks failed.,34.95000076293945,2,69.96990152740477,30.030098472595228,0.7185185185185186,0.3762295312345372,1.2305102255552791,-0.01632417777327322,0.061342254450151845,-0.05233189396093518,101159282.20825195,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min, return_5d_not_positive",True,-0.01802578124070542,True,0.006294632366335762,False,,False,,False,,False,0.0317596734226282,-0.06037197608845213
2026-06-29,EXECUTABLE_NEAR_MISS,LCID,Closest executable near-miss after Candidate 34 checks failed.,6.510000228881836,15,97.74765343666076,2.2523465633392448,0.6518518518518518,0.40686020479190343,1.7061862875715756,0.2616279886416646,-0.006106864227211517,-0.7419738269125309,167655290.89450836,False,"smoke_score_below_min, rank_gap_below_min, distance_to_52w_high_prev_below_min",True,0.027649742244254982,True,0.0015360601679110797,False,,False,,False,,False,0.06912439223407363,-0.03533026282442875
2026-06-30,EXECUTABLE_NEAR_MISS,RIVN,Closest executable near-miss after Candidate 34 checks failed.,17.350000381469727,5,86.83675190925598,13.16324809074402,0.7925925925925925,0.4951746691356606,0.9676831333320585,0.1652115501293545,0.02359879649119878,-0.23534596857203982,544333706.9681168,False,"smoke_score_below_min, relative_volume_prev20_below_min",True,-0.009798275075285301,False,,False,,False,,False,,False,0.12046110124701026,-0.01613836775153943
2026-06-30,EXECUTABLE_NEAR_MISS,SDGR,Closest executable near-miss after Candidate 34 checks failed.,16.25,6,97.5975,2.4025000000000034,0.7185185185185186,0.4443243438489081,1.8433635390846168,0.08045213039999854,0.028481000242583265,-0.29409210786876583,44229250.0,False,smoke_score_below_min,True,0.008615347055288547,False,,False,,False,,False,,False,0.06453540508563704,-0.02338462242713346
2026-06-30,EXECUTABLE_NEAR_MISS,PATH,Closest executable near-miss after Candidate 34 checks failed.,10.869999885559082,9,97.92782896900175,2.0721710309982484,0.6814814814814815,0.3704732687673229,1.2898149744614615,0.0698818945679236,-0.17022904053232202,-0.4521169454657882,703785751.5904427,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min, distance_to_52w_high_prev_below_min",True,0.06255752643375545,False,,False,,False,,False,,False,0.09659615471843752,0.019319230943687593
2026-06-30,EXECUTABLE_NEAR_MISS,S,Closest executable near-miss after Candidate 34 checks failed.,16.969999313354492,5,84.93484656333922,15.065153436660779,0.6814814814814814,0.33787316883517376,0.9964140750721198,0.12161263615308071,-0.047164524299633026,-0.12072538942032218,120101776.14040375,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",True,0.03653511280613264,False,,False,,False,,False,,False,0.060695387644179366,0.015910457789541255
2026-06-30,EXECUTABLE_NEAR_MISS,F,Closest executable near-miss after Candidate 34 checks failed.,13.899999618530273,7,97.39729732704161,2.6027026729583866,0.6666666666666666,0.336916950127044,1.0322525511433958,-0.00714288439069477,-0.1641611352980058,-0.21822277380616129,824390907.3755264,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min, return_5d_not_positive",True,-0.018704984341216147,False,,False,,False,,False,,False,0.0071942722456204145,-0.025179815640341552
