candidate_id,variant,remaining_trade_count,avg_realized_return,avg_realized_excess_return,median_realized_return,realized_win_rate,worst_realized_return,best_realized_return,stop_hit_rate,target_1_hit_rate,target_2_hit_rate,time_exit_rate,avg_holding_days,avg_realized_excess_excluding_best_trade,valid_windows,windows_positive_realized_excess,windows_win_rate_ge_52pct
18,excluding_top3_selected_tickers,25,-0.01521239048875259,-0.01903091904107663,-0.07375215817376535,0.32,-0.1660145217699841,0.29689136545041594,0.68,0.2,0.0,0.12,5.76,-0.03240986800219201,8,2,1
18,per_ticker_cap_10_full_period,37,-0.011688522219035095,-0.015917961018476198,-0.07777853685858194,0.32432432432432434,-0.1660145217699841,0.29689136545041594,0.6756756756756757,0.24324324324324326,0.0,0.08108108108108109,5.8108108108108105,-0.024750789269703106,9,3,1
18,per_ticker_cap_5_per_year,37,-0.011688522219035095,-0.015917961018476198,-0.07777853685858194,0.32432432432432434,-0.1660145217699841,0.29689136545041594,0.6756756756756757,0.24324324324324326,0.0,0.08108108108108109,5.8108108108108105,-0.024750789269703106,9,3,1
18,equal_ticker_weighted,37,-0.005513776011569924,-0.009436538481164412,-0.0016946191244208916,0.34375,-0.1660145217699841,0.29689136545041594,0.65625,0.24999999999999997,0.0,0.09375,5.669791666666667,-0.024750789269703106,9,3,1
19,base,36,0.014840677900715742,0.007454213668791152,-0.0688498809321767,0.4166666666666667,-0.14803594413552457,0.37756383973188923,0.5833333333333334,0.3055555555555556,0.0,0.1111111111111111,7.666666666666667,-0.0027836244348142546,9,5,2
19,excluding_mstr,36,0.014840677900715742,0.007454213668791152,-0.0688498809321767,0.4166666666666667,-0.14803594413552457,0.37756383973188923,0.5833333333333334,0.3055555555555556,0.0,0.1111111111111111,7.666666666666667,-0.0027836244348142546,9,5,2
19,excluding_most_selected_ticker,30,0.012901907293633611,0.004989635635002628,-0.07581370626322803,0.4,-0.14803594413552457,0.37756383973188923,0.6,0.3,0.0,0.1,7.333333333333333,-0.007451361318789708,8,5,1
19,excluding_top3_selected_tickers,21,0.009707315942224737,0.007130130800562694,-0.07777853685858194,0.3333333333333333,-0.14803594413552457,0.37756383973188923,0.6666666666666666,0.2857142857142857,0.0,0.047619047619047616,5.285714285714286,-0.01080229002415819,8,4,1
19,per_ticker_cap_10_full_period,36,0.014840677900715742,0.007454213668791152,-0.0688498809321767,0.4166666666666667,-0.14803594413552457,0.37756383973188923,0.5833333333333334,0.3055555555555556,0.0,0.1111111111111111,7.666666666666667,-0.0027836244348142546,9,5,2
19,per_ticker_cap_5_per_year,36,0.014840677900715742,0.007454213668791152,-0.0688498809321767,0.4166666666666667,-0.14803594413552457,0.37756383973188923,0.5833333333333334,0.3055555555555556,0.0,0.1111111111111111,7.666666666666667,-0.0027836244348142546,9,5,2
19,equal_ticker_weighted,36,0.02933989370455725,0.023806803639352066,0.008974997180465938,0.43333333333333335,-0.14803594413552457,0.37756383973188923,0.5666666666666667,0.3352941176470588,0.0,0.09803921568627451,7.329411764705882,-0.0027836244348142546,9,5,2
20,base,19,0.0175637213384465,0.013167752278865673,-0.07384887566787413,0.3684210526315789,-0.1465470188634116,0.37756383973188923,0.631578947368421,0.3157894736842105,0.0,0.05263157894736842,6.473684210526316,-0.006421736333140699,8,3,2
20,excluding_mstr,19,0.0175637213384465,0.013167752278865673,-0.07384887566787413,0.3684210526315789,-0.1465470188634116,0.37756383973188923,0.631578947368421,0.3157894736842105,0.0,0.05263157894736842,6.473684210526316,-0.006421736333140699,8,3,2
20,excluding_most_selected_ticker,17,0.006729235703572697,0.00587698438621266,-0.07777853685858194,0.29411764705882354,-0.1465470188634116,0.37756383973188923,0.7058823529411765,0.29411764705882354,0.0,0.0,5.0,-0.016616863295585323,8,3,2
20,excluding_top3_selected_tickers,13,0.010750584333222495,0.012700844159359091,-0.07384887566787413,0.3076923076923077,-0.1186428546905518,0.2763157853024887,0.6923076923076923,0.3076923076923077,0.0,0.0,5.846153846153846,-0.007520492494369711,8,3,1
20,per_ticker_cap_10_full_period,19,0.0175637213384465,0.013167752278865673,-0.07384887566787413,0.3684210526315789,-0.1465470188634116,0.37756383973188923,0.631578947368421,0.3157894736842105,0.0,0.05263157894736842,6.473684210526316,-0.006421736333140699,8,3,2
20,per_ticker_cap_5_per_year,19,0.0175637213384465,0.013167752278865673,-0.07384887566787413,0.3684210526315789,-0.1465470188634116,0.37756383973188923,0.631578947368421,0.3157894736842105,0.0,0.05263157894736842,6.473684210526316,-0.006421736333140699,8,3,2
