sample_id,filter_name,filter_description,replay_rounds,original_buy_count,filtered_buy_count,excluded_decision_count,excluded_loser_count,excluded_winner_count,excluded_stopped_out_then_20d_positive_count,no_trade_count_after_filter,trade_simulation_accuracy,accuracy_1d,accuracy_3d,accuracy_5d,accuracy_10d,accuracy_20d,average_return_20d,median_return_20d,average_win,average_loss,profit_factor,ending_account_value,max_drawdown,worst_trade_account_loss,ending_value_excluding_best_decision,top_ticker_profit_share,top_ticker_loss_share,passes_phase1d_diagnostic_gate
3,risk_stack_filter,"Combination: high_atr_pct, high_volatility_20d, and extreme_entry_gap_pct.",100,38,17,21,16,5,6,83,0.35294117647058826,0.6470588235294118,0.5294117647058824,0.47058823529411764,0.5882352941176471,0.6470588235294118,0.04492595754664238,0.03183082952469274,12.549133218265725,-5.621368917527129,1.2176716838625161,113.45974121679593,-0.2866241154975072,-0.08817456810301239,89.38609701905943,0.3197251924233357,0.18631339607839578,False
4,high_atr_pct,Exclude atr_pct above 0.0691,100,32,19,13,9,4,1,81,0.2631578947368421,0.42105263157894735,0.3157894736842105,0.3157894736842105,0.42105263157894735,0.5263157894736842,0.03249608579988715,0.008550529168882992,10.248301756123146,-4.890471541599341,0.7484161269338474,82.77490719822495,-0.395797200288704,-0.07396173747367803,68.52869270324724,0.2780209801387999,0.13220405116820927,False
4,high_volatility_20d,Exclude volatility_20d above 0.0697,100,32,21,11,8,3,1,79,0.2857142857142857,0.47619047619047616,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.47619047619047616,0.006538324740742753,-0.003991137722079263,10.14817784996261,-5.039672258213579,0.8054633182483857,85.29398322657198,-0.3047102971512926,-0.12449529045520508,67.36815907212687,0.29440135985448784,0.13997033915303897,False
4,extreme_entry_gap_pct,Exclude absolute entry_gap_pct above 0.0362,100,32,24,8,6,2,2,76,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.3333333333333333,0.375,0.4166666666666667,-0.018443937057960647,-0.0383495269336937,13.322738248591532,-6.756666097713107,0.8119142365693677,78.3958440790179,-0.48511113514620974,-0.2139660204311557,54.869043245452076,0.252273330372424,0.24007664171998455,False
4,minimum_decision_strength,Require decision_strength >= 0.5863,100,32,26,6,5,1,1,74,0.3076923076923077,0.4230769230769231,0.34615384615384615,0.23076923076923078,0.38461538461538464,0.46153846153846156,-0.006960978835817396,-0.017356573397950936,11.271709827329442,-6.336165220370361,0.7906436524162472,76.12270465196903,-0.4230222029422559,-0.1925225772239142,56.24490579332644,0.22043903679154764,0.30619205471136335,False
4,minimum_smoke_score,Require smoke_score >= 0.8839,100,32,26,6,5,1,2,74,0.3076923076923077,0.4230769230769231,0.34615384615384615,0.2692307692307692,0.38461538461538464,0.4230769230769231,-0.02265491290339172,-0.0383495269336937,13.185643720005253,-7.366167303740024,0.7955678789435952,72.89413829272158,-0.4937675993320009,-0.21300203115684066,48.046889719418346,0.23555210027028298,0.4564999394376154,False
4,low_relative_volume_prev20,Require relative_volume_prev20 >= 1.8162,100,32,23,9,7,2,1,77,0.30434782608695654,0.30434782608695654,0.2608695652173913,0.2608695652173913,0.391304347826087,0.5217391304347826,0.006406556600961658,0.008550529168882992,14.089123798496876,-7.978595061061628,0.7725660488680329,70.96634561249209,-0.5791309977037666,-0.21804641947089576,46.11909703918886,0.25193950949753274,0.3500273365116029,False
4,weak_distance_from_high,Require distance_from_52w_high_pct >= -0.1624,100,32,25,7,7,0,2,75,0.36,0.36,0.28,0.32,0.44,0.48,-0.006978079837853697,-0.003991137722079263,14.133472448833418,-8.72664875255737,0.9110116011188147,87.57487199858284,-0.4153001076854036,-0.2134511658345333,64.04807116501698,0.18495730550089165,0.3257868645469178,False
4,extreme_short_term_runup,Exclude return_5d_prior above 0.3309,100,32,25,7,4,3,0,75,0.24,0.4,0.28,0.24,0.36,0.44,-0.013780412591483247,-0.03072200907382261,7.705522654113319,-4.727531043547431,0.5147132659711307,56.41004609727874,-0.5562677600158952,-0.15649196212201963,44.37322399841049,0.26035054421741743,0.3825945752642354,False
4,theme_concentration_cap,"Within each sample, allow at most 3 entries per deterministic local theme.",100,32,17,15,12,3,3,83,0.29411764705882354,0.29411764705882354,0.35294117647058826,0.35294117647058826,0.4117647058823529,0.47058823529411764,0.03495955180374252,-0.003991137722079263,8.55777833757401,-7.001688484680078,0.5092687259353409,58.768629871709116,-0.4123137012829088,-0.216777550331177,46.06188540594929,0.29696362687893546,0.4072791437256548,False
